frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,374109.410721,231465.000000,0.000000
4,273670.077648,150290.000000,0.000000
8,716811.776490,245643.000000,0.000000
16,296222.828248,92793.000000,0.000000
32,290687.213764,118392.000000,0.000000
64,636223.957303,202223.000000,0.000000
128,711292.250308,257629.000000,0.000000
256,350973.987676,104178.000000,0.000000
512,758101.420704,225003.000000,0.000000
1024,334101.165900,131435.000000,0.000000
2048,395658.588632,224371.000000,0.000000
4096,300600.945486,93032.000000,0.000000
8192,525892.532430,115633.000000,0.000000
16384,535229.178279,198198.000000,0.000000
32768,1067758.924923,217122.000000,0.000000
65536,559330.279011,227379.000000,0.000000
