frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,248225.819896,125069.000000,0.000000
4,111657.091360,79376.000000,0.000000
8,618841.629758,320299.000000,0.000000
16,325631.160154,152987.000000,0.000000
32,116119.957565,43232.000000,0.000000
64,213443.007072,133382.000000,0.000000
128,459220.879407,307372.000000,0.000000
256,279377.324085,136755.000000,0.000000
512,337798.324416,225655.000000,0.000000
1024,269759.118611,158116.000000,0.000000
2048,455122.108308,186652.000000,0.000000
4096,111892.354833,55252.000000,0.000000
8192,305893.986281,240406.000000,0.000000
16384,298328.240896,90514.000000,0.000000
32768,400878.633988,172556.000000,0.000000
65536,188642.293126,80485.000000,0.000000
