frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,218872.303024,197437.000000,0.000000
4,116005.619549,46934.000000,0.000000
8,413222.219413,221084.000000,0.000000
16,312365.149074,198660.000000,0.000000
32,524996.702616,331717.000000,0.000000
64,523713.223140,207156.000000,0.000000
128,300925.294964,100034.000000,0.000000
256,333139.397466,163673.000000,0.000000
512,474654.450122,249721.000000,0.000000
1024,192220.835234,98212.000000,0.000000
2048,361579.880217,201660.000000,0.000000
4096,855149.728193,346673.000000,0.000000
8192,599194.245764,256635.000000,0.000000
16384,243464.430521,95620.000000,0.000000
32768,224985.843232,76805.000000,0.000000
65536,128698.625082,71154.000000,0.000000
