frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,339182.136859,162526.000000,0.000000
4,586272.145699,226361.000000,0.000000
8,757082.621347,237459.000000,0.000000
16,300284.505629,131044.000000,0.000000
32,317975.418050,106850.000000,0.000000
64,450619.293503,274286.000000,0.000000
128,415858.682829,229637.000000,0.000000
256,534284.090500,148779.000000,0.000000
512,607101.836492,243898.000000,0.000000
1024,632589.520100,319541.000000,0.000000
2048,276854.245841,123172.000000,0.000000
4096,358360.928541,84970.000000,0.000000
8192,746908.380053,250047.000000,0.000000
16384,781194.618210,248263.000000,0.000000
32768,1887369.761213,322495.000000,0.000000
65536,1841053.220839,228737.000000,0.000000
