frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,102309.274550,86257.000000,0.000000
4,227754.132430,176142.000000,0.000000
8,548811.404286,264285.000000,0.000000
16,435486.086763,205189.000000,0.000000
32,278136.794166,144354.000000,0.000000
64,847424.353197,305838.000000,0.000000
128,409448.577690,200846.000000,0.000000
256,235056.025670,92086.000000,0.000000
512,461173.552882,252751.000000,0.000000
1024,291548.144794,155952.000000,0.000000
2048,180332.238188,127874.000000,0.000000
4096,411100.003134,167430.000000,0.000000
8192,143798.842335,71407.000000,0.000000
16384,208177.934275,176079.000000,0.000000
32768,525955.735644,159059.000000,0.000000
65536,553137.579454,196104.000000,0.000000
