frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,440757.207534,203144.000000,0.000000
4,432254.428809,79892.000000,0.000000
8,348270.892588,142097.000000,0.000000
16,451867.099010,140775.000000,0.000000
32,564029.630151,247788.000000,0.000000
64,273486.765954,112386.000000,0.000000
128,1049304.763634,266264.000000,0.000000
256,760113.725037,186704.000000,0.000000
512,939073.564148,211928.000000,0.000000
1024,1049067.556437,210488.000000,0.000000
2048,1077583.411324,230147.000000,0.000000
4096,687539.356582,234061.000000,0.000000
8192,436598.084979,67987.000000,0.000000
16384,1763330.840089,191086.000000,0.000000
32768,4427527.499251,300742.000000,0.000000
65536,4708926.760599,224392.000000,0.000000
