frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,169178.518161,56734.000000,0.000000
4,185308.717145,64468.000000,0.000000
8,275755.801551,85490.000000,0.000000
16,377754.566105,121077.000000,0.000000
32,699088.054191,261535.000000,0.000000
64,274341.795472,90849.000000,0.000000
128,1067007.161828,206329.000000,0.000000
256,909335.135228,218900.000000,0.000000
512,1058403.951865,238706.000000,0.000000
1024,1272377.058112,271802.000000,0.000000
2048,1228482.205260,211640.000000,0.000000
4096,1771886.707187,281617.000000,0.000000
8192,676697.233271,47035.000000,0.000000
16384,946652.825103,98389.000000,0.000000
32768,5136015.838700,210963.000000,0.000000
65536,2310072.719768,105485.000000,0.000000
