frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,122231.151672,102003.000000,0.000000
4,310815.209110,213934.000000,0.000000
8,422265.780605,306097.000000,0.000000
16,206705.768069,149260.000000,0.000000
32,319297.240314,124878.000000,0.000000
64,226605.350451,116969.000000,0.000000
128,267293.563260,132716.000000,0.000000
256,142449.631709,66719.000000,0.000000
512,177012.160887,93922.000000,0.000000
1024,285277.512361,171834.000000,0.000000
2048,251882.875129,183083.000000,0.000000
4096,253514.196683,82992.000000,0.000000
8192,849595.137945,303072.000000,0.000000
16384,486609.981207,177660.000000,0.000000
32768,249376.410528,90793.000000,0.000000
65536,551692.347260,136435.000000,0.000000
