frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,504985.138858,178623.000000,0.000000
4,512352.350540,169760.000000,0.000000
8,511636.620662,197960.000000,0.000000
16,623243.577184,280439.000000,0.000000
32,508603.986263,162709.000000,0.000000
64,820142.189865,217231.000000,0.000000
128,470783.279661,128541.000000,0.000000
256,633946.631303,200415.000000,0.000000
512,1139368.474993,266889.000000,0.000000
1024,338732.310456,73239.000000,0.000000
2048,1057596.386967,277188.000000,0.000000
4096,697727.262449,181489.000000,0.000000
8192,2490900.417119,228774.000000,0.000000
16384,2048745.962225,295468.000000,0.000000
32768,2559555.145041,94146.000000,0.000000
65536,3984246.613495,238126.000000,0.000000
