frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,186874.519676,114379.000000,0.000000
4,297627.657493,105234.000000,0.000000
8,156349.339704,78583.000000,0.000000
16,141688.561243,72165.000000,0.000000
32,465531.214359,232432.000000,0.000000
64,253108.647401,209651.000000,0.000000
128,627713.226237,241554.000000,0.000000
256,267945.860862,150303.000000,0.000000
512,169017.815647,106657.000000,0.000000
1024,271986.119802,97319.000000,0.000000
2048,469821.005563,225156.000000,0.000000
4096,465172.153377,239206.000000,0.000000
8192,297522.423521,132003.000000,0.000000
16384,441868.497922,145686.000000,0.000000
32768,365142.641995,89778.000000,0.000000
65536,408538.434427,311529.000000,0.000000
