frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,129823.346910,51402.000000,0.000000
4,663171.230731,303178.000000,0.000000
8,370167.527495,188347.000000,0.000000
16,110818.226533,34910.000000,0.000000
32,461955.427702,219833.000000,0.000000
64,667982.237881,295870.000000,0.000000
128,372288.082779,158433.000000,0.000000
256,366824.734661,121492.000000,0.000000
512,425163.306565,165411.000000,0.000000
1024,675348.369592,178640.000000,0.000000
2048,890937.321610,279240.000000,0.000000
4096,1103153.598707,249414.000000,0.000000
8192,742405.155524,187324.000000,0.000000
16384,623427.712811,176899.000000,0.000000
32768,1126603.868097,123003.000000,0.000000
65536,1290123.070527,272807.000000,0.000000
