frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,330002.204444,124524.000000,0.000000
4,186930.924012,80755.000000,0.000000
8,324233.906682,249244.000000,0.000000
16,115265.313156,33787.000000,0.000000
32,153275.111483,51132.000000,0.000000
64,363065.731706,151151.000000,0.000000
128,387365.733433,271748.000000,0.000000
256,601494.442088,249543.000000,0.000000
512,283736.334487,132463.000000,0.000000
1024,317021.860158,163533.000000,0.000000
2048,690741.765556,253257.000000,0.000000
4096,207367.032505,60616.000000,0.000000
8192,369179.566982,118987.000000,0.000000
16384,276329.246961,116653.000000,0.000000
32768,498717.947184,279163.000000,0.000000
65536,562595.443674,315058.000000,0.000000
