frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,433716.311570,119546.000000,0.000000
4,609497.915442,162430.000000,0.000000
8,617452.488949,145836.000000,0.000000
16,655060.261984,200521.000000,0.000000
32,588458.570298,161308.000000,0.000000
64,1502019.754662,301847.000000,0.000000
128,669196.069716,118545.000000,0.000000
256,745541.871751,206723.000000,0.000000
512,744713.017834,147090.000000,0.000000
1024,889721.018079,244842.000000,0.000000
2048,1092167.163929,227047.000000,0.000000
4096,659439.414240,144928.000000,0.000000
8192,1421060.982468,255980.000000,0.000000
16384,1111707.164053,213146.000000,0.000000
32768,1665642.981411,218354.000000,0.000000
65536,1104391.891725,249859.000000,0.000000
