frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,947069.481920,277557.000000,0.000000
4,192802.365408,72275.000000,0.000000
8,316266.039290,143442.000000,0.000000
16,361496.740153,157779.000000,0.000000
32,777312.778864,218483.000000,0.000000
64,850104.309319,189251.000000,0.000000
128,1100709.601252,238746.000000,0.000000
256,828827.899707,214865.000000,0.000000
512,1159772.313745,251367.000000,0.000000
1024,729708.546717,141813.000000,0.000000
2048,1226892.662150,256626.000000,0.000000
4096,470390.762803,79886.000000,0.000000
8192,1156531.579506,262202.000000,0.000000
16384,1074242.372779,82766.000000,0.000000
32768,1823046.674493,137962.000000,0.000000
65536,1692451.214396,180866.000000,0.000000
