frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,290123.762314,154598.000000,0.000000
4,85658.618942,32498.000000,0.000000
8,231711.141929,67311.000000,0.000000
16,326353.523851,142811.000000,0.000000
32,439957.601291,166441.000000,0.000000
64,124469.733626,37164.000000,0.000000
128,723854.598243,203651.000000,0.000000
256,225097.493345,98869.000000,0.000000
512,679099.334391,243913.000000,0.000000
1024,344510.599817,135891.000000,0.000000
2048,852082.814730,196974.000000,0.000000
4096,792960.308307,233871.000000,0.000000
8192,826662.312634,296140.000000,0.000000
16384,461315.017521,150374.000000,0.000000
32768,1123570.884710,299171.000000,0.000000
65536,1252117.377400,141506.000000,0.000000
