frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,104128.018799,2484.000000,2468.502177
4,527593.797153,8671.000000,8842.720283
8,699028.020767,12846.000000,32604.491178
16,397574.558996,7699.000000,8950.658691
32,703961.425018,12437.000000,6252.729964
64,1029896.937918,18751.000000,22966.362490
128,1076677.590838,19091.000000,81270.509092
256,998157.899999,15302.000000,4167.494451
512,864175.189555,17648.000000,104775.586574
1024,810165.418262,14224.000000,151665.773598
2048,592317.446123,10766.000000,26685.725248
4096,955299.796563,16895.000000,94112.536859
8192,1336102.606280,26951.000000,520993.084956
16384,1293266.311574,22436.000000,492307.632091
32768,913828.458785,21618.000000,415797.527892
65536,2248514.053556,37091.000000,1257371.024230
