frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,715092.320057,13087.000000,21983.447819
4,348864.017809,6233.000000,6078.998026
8,490422.601831,6847.000000,11828.076682
16,524612.161227,9988.000000,385.260951
32,643332.934039,12192.000000,750.070663
64,658672.713363,13485.000000,29081.516381
128,1035286.678762,15946.000000,44244.293553
256,1609119.028764,27234.000000,149904.826717
512,1248846.030818,22889.000000,239984.042722
1024,1667813.968874,25858.000000,318236.810778
2048,1288218.512243,21569.000000,302335.678229
4096,1487741.313262,30281.000000,632383.232018
8192,1106418.994944,28403.000000,808319.956724
16384,1365425.079374,31125.000000,687330.578319
32768,1157567.237194,28544.000000,203157.841983
65536,4673278.532726,73809.000000,2792315.155925
