frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,485302.837165,8024.000000,9021.036526
4,393888.133954,6994.000000,4152.149564
8,490624.518809,7483.000000,12775.590984
16,541812.620560,9063.000000,30828.111295
32,169764.066065,4189.000000,951.062564
64,1086798.089521,16720.000000,34631.415348
128,856191.519086,12615.000000,48682.854898
256,1197576.687311,17857.000000,72084.815461
512,1300990.962958,21155.000000,221944.811913
1024,1365892.203380,22128.000000,185288.886742
2048,883664.684300,18056.000000,213703.651560
4096,639807.008994,13798.000000,71324.791356
8192,586410.036301,11963.000000,250581.312154
16384,1634296.093880,31479.000000,1081275.359124
32768,2620111.993488,47497.000000,795679.918271
65536,282989.288333,10553.000000,0.000000
