frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,383244.584841,7236.000000,3318.756243
4,275503.676620,4331.000000,5494.591796
8,631873.866980,12969.000000,10633.192183
16,745924.995374,10246.000000,26075.030144
32,856525.690187,15384.000000,49930.861018
64,767990.186727,14709.000000,14378.943772
128,693953.583374,10539.000000,49379.567384
256,1093424.778751,18965.000000,19003.605368
512,943303.480640,15539.000000,98569.639611
1024,1278544.655094,20781.000000,207052.979300
2048,1081060.530323,16585.000000,197007.645593
4096,1144768.877007,22909.000000,176813.228951
8192,929242.066518,21927.000000,606892.182729
16384,1113621.443080,22696.000000,505672.534250
32768,1452801.490267,27033.000000,240716.150306
65536,650080.547667,21855.000000,646352.959842
