frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,527110.572080,8540.000000,13211.800218
4,740188.279305,12232.000000,23011.517442
8,609960.099698,11598.000000,3939.330781
16,523761.295276,8805.000000,16427.970842
32,564070.852384,8691.000000,26596.321080
64,723832.914218,13382.000000,53746.851936
128,1185310.550942,21006.000000,38508.666025
256,1129117.660268,19304.000000,87279.020927
512,1123387.687775,18717.000000,110944.111403
1024,1478810.385057,26925.000000,44591.619325
2048,1043781.338934,19031.000000,110210.389297
4096,1608275.738614,23014.000000,226041.263364
8192,1002817.403329,19450.000000,468548.895929
16384,2123011.538156,39752.000000,1410245.270554
32768,1369265.696005,22929.000000,464988.269699
65536,2422014.037021,36718.000000,1527798.242515
