frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,173789.303310,3905.000000,2254.278155
4,701831.595556,11543.000000,7321.099986
8,460618.546133,9225.000000,5098.000000
16,608237.961005,10787.000000,3036.596944
32,993444.143840,14994.000000,55901.069408
64,899679.450041,17322.000000,32339.729158
128,636990.117226,11304.000000,19000.304340
256,972901.869086,17022.000000,50082.002736
512,1659747.859182,27322.000000,98519.726913
1024,1051493.308662,17806.000000,9722.143848
2048,859688.503689,14354.000000,201211.602918
4096,985055.050965,19039.000000,275150.164828
8192,1090948.576210,17552.000000,387483.582506
16384,1926581.225080,33506.000000,320916.062649
32768,563531.639034,13100.000000,304447.272326
65536,1276078.723807,31207.000000,857777.370638
