frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,463893.469776,8730.000000,6470.443725
4,415075.503151,6635.000000,11118.513300
8,590227.256977,8609.000000,11415.053833
16,949447.111238,16323.000000,32138.389350
32,1039556.543945,18593.000000,57835.606507
64,1067751.400799,17182.000000,51459.117103
128,771413.927280,16911.000000,1849.747821
256,1472506.767842,24109.000000,87599.707745
512,1343855.177895,21096.000000,98093.539186
1024,1252790.965972,20833.000000,252106.443583
2048,1427458.844820,25027.000000,301013.957349
4096,645595.809491,10540.000000,73923.289368
8192,1171511.981566,17685.000000,395279.000129
16384,467155.007318,9534.000000,67288.878962
32768,1782030.714115,34946.000000,722412.834289
65536,720151.738817,16629.000000,432157.667514
