frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,228897.863679,4095.000000,1526.245066
4,535113.206830,9291.000000,13826.802559
8,603446.087037,9860.000000,9983.641871
16,972581.485319,17036.000000,55809.913698
32,1185140.350047,20756.000000,28909.832168
64,1115714.420262,19004.000000,70395.386830
128,878827.162080,14975.000000,35125.390218
256,802827.432825,14496.000000,58832.148235
512,1342471.060355,21925.000000,128280.202280
1024,1985477.648012,33270.000000,315982.733217
2048,775159.909817,17405.000000,48713.277533
4096,883798.232288,15457.000000,42233.980951
8192,560432.280220,14131.000000,127823.619042
16384,851985.877422,17594.000000,461490.877268
32768,1281583.303287,24577.000000,532333.568338
65536,1035285.692885,16765.000000,476017.848012
