frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,794477.489643,14120.000000,35583.610300
4,528871.261772,9633.000000,2171.124824
8,164002.048323,3317.000000,2200.237714
16,379495.280668,7169.000000,12443.147271
32,1182340.572288,18217.000000,45027.746468
64,757623.810716,14220.000000,38239.537236
128,915860.113333,16065.000000,27530.485412
256,1376550.145768,23713.000000,10897.280532
512,855543.660640,13333.000000,86029.166508
1024,1131651.373824,18520.000000,174436.161414
2048,1589133.511540,23591.000000,51591.910655
4096,2214904.714729,36556.000000,224779.765197
8192,304122.921298,7395.000000,110546.010706
16384,727058.953434,17517.000000,175914.593198
32768,1498115.724561,33245.000000,1154003.323904
65536,1176117.675391,30849.000000,871672.725899
