frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,247319.943555,5642.000000,3362.310515
4,564691.031340,10070.000000,4289.101771
8,652219.077594,10684.000000,5741.904736
16,1195731.456910,17216.000000,47260.625567
32,752705.970210,14472.000000,14160.165289
64,999781.062879,18547.000000,35615.894865
128,793002.922271,13693.000000,36850.157815
256,983917.551636,17453.000000,77159.196840
512,860921.561196,14700.000000,18853.970431
1024,1111151.207996,19432.000000,201679.625880
2048,966418.309672,16641.000000,181816.601384
4096,1334795.490646,21087.000000,381379.023058
8192,984332.834085,21948.000000,604067.358791
16384,1238054.980793,21979.000000,354867.768101
32768,1026849.802848,17275.000000,286347.152485
65536,1225539.035997,20373.000000,551745.145484
