frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,518428.127867,8531.000000,13743.318740
4,324745.548350,7332.000000,2245.192642
8,379121.601669,6070.000000,1823.000000
16,611776.412013,12270.000000,16552.806620
32,1043996.098517,16690.000000,36498.867982
64,964584.863656,17143.000000,25283.211090
128,1146868.869993,19010.000000,41876.994532
256,1535984.386913,25244.000000,81941.256959
512,1281219.419028,20381.000000,112467.194733
1024,1518409.146185,22458.000000,67075.118516
2048,1549253.870298,27268.000000,119501.501371
4096,1673975.425297,27988.000000,219836.721387
8192,1262951.016592,25488.000000,639603.531261
16384,2179093.795606,37251.000000,1014574.876821
32768,1019884.842472,16707.000000,476461.089717
65536,3108561.584012,52030.000000,2076885.042332
