frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,609084.580285,8813.000000,26079.223704
4,652303.180985,10915.000000,26119.053256
8,534611.424730,9753.000000,3590.152922
16,426842.853284,8896.000000,3725.924181
32,972312.055127,15141.000000,28609.732592
64,1028308.252143,17095.000000,32836.436104
128,1206891.761886,21058.000000,55548.286094
256,966722.878224,19356.000000,55740.436130
512,868551.484408,17734.000000,72425.083107
1024,946777.697118,14259.000000,50755.199241
2048,1283352.106398,20984.000000,237907.764810
4096,1176019.589597,19727.000000,391641.690540
8192,1366339.909719,27866.000000,777367.072719
16384,1252634.890451,19292.000000,538940.907744
32768,1585268.552490,30267.000000,1029213.389515
65536,4727345.282648,75484.000000,4025451.171282
