frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,465719.117986,8548.000000,4552.078207
4,592101.817134,9922.000000,7274.000000
8,539143.967213,10271.000000,2574.060994
16,696381.296494,10790.000000,29052.684644
32,1062977.703680,19564.000000,2772.963757
64,1083266.346002,17020.000000,48543.443007
128,1055044.836666,17243.000000,16331.959099
256,1276953.934749,23525.000000,39377.385706
512,1307289.207282,21972.000000,38568.414007
1024,1144305.560916,19532.000000,79201.128382
2048,1254557.087241,18689.000000,125019.705555
4096,1607205.461227,25368.000000,140818.456645
8192,1787553.695389,31480.000000,209331.697246
16384,447327.284970,9631.000000,222967.308812
32768,655558.948160,19587.000000,474896.476337
65536,2498641.553404,36174.000000,1022136.742986
