frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,638566.192415,8683.000000,18958.830713
4,283525.668709,6081.000000,3063.571119
8,397509.556230,8047.000000,12797.972496
16,734583.405026,12155.000000,25940.581566
32,461126.784624,9903.000000,7495.334149
64,474565.598729,8339.000000,9703.221218
128,1051192.444356,17466.000000,98352.654870
256,1077494.375652,20923.000000,14802.871005
512,1075181.223420,19109.000000,16258.148757
1024,622106.514238,11265.000000,22213.795241
2048,1441320.171426,25167.000000,283150.071082
4096,637629.717269,15827.000000,374746.892455
8192,1933276.331931,30114.000000,449858.807884
16384,670968.090410,13109.000000,303764.583974
32768,2564480.725287,50950.000000,2137867.465666
65536,3938857.961749,65147.000000,2993101.639414
