arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,FCFS_ratio,RMLF_ratio
20,"{'L': 16.772, 'H': 64}",0.40997077155095896,0.9215382114370831,0.5291962124522198,1.1246055761854927,0.5490631608404806
20,"{'L': 7.918, 'H': 512}",0.30558584362393204,1.8809308118672905,1.415360883682823,1.2941984705397387,1.2584358240213482
20,"{'L': 5.649, 'H': 4096}",0.1829668022552104,1.070100079600048,0.6530434244111692,0.4154973456056964,1.0171399438390762
20,"{'L': 4.639, 'H': 32768}",0.1345109362511846,1.3745683793819574,0.9676662293379589,0.6503192323501865,0.9757061397881458
20,"{'L': 4.073, 'H': 262144}",0.08913513123141587,1.175530299439442,1.0842557730893803,0.9232555928761011,1.0608613185481826
20,"{'L': 56.3, 'H': 64}",0.6369221847164872,0.9603620267530564,0.6525545476483654,1.122301646450779,0.6407536875757376
20,"{'L': 18.9, 'H': 512}",0.7556822282174765,1.6830771121753605,0.8495484814609714,1.0352084560471677,1.034743189383603
20,"{'L': 12.4, 'H': 4096}",0.5501666042117742,1.7758084546634436,0.8856114851331022,0.7066708630080526,1.1257020265865756
20,"{'L': 9.8, 'H': 32768}",0.294291211983418,1.7239517992948972,0.5753172816889651,0.34096638825753783,1.2534763962798925
20,"{'L': 8.5, 'H': 262144}",0.37195856020633,1.675948002220806,0.9450294239041014,0.6663697395830124,1.0953111665157216
20,"{'L': 32.3, 'H': 512}",0.8506324325390086,1.4864954131661192,0.8238478212434129,1.1089006060301627,0.9114149831168791
20,"{'L': 19.7, 'H': 4096}",0.5400926550007953,1.5686462431426766,0.7327847508245542,0.6894027678529371,1.0060660783152853
20,"{'L': 15.3, 'H': 32768}",0.15378015915546583,1.2108092093428127,0.23841417073245846,0.15804048088624678,1.0917142114633402
20,"{'L': 13.0, 'H': 262144}",0.6305426145381186,1.530030283429243,0.8517240193769562,1.079207170435324,0.9346601804026269
22,"{'L': 16.772, 'H': 64}",0.15942694009649486,0.9502229238451878,0.3884502366242575,1.0916387650656143,0.47815020879467024
22,"{'L': 7.918, 'H': 512}",0.34811669043373183,2.203020550500333,1.1987871945442423,1.1212855546253868,1.122123530735614
22,"{'L': 5.649, 'H': 4096}",0.21187392241268685,1.5521739062892714,1.196749462856394,0.3343080074165523,1.4313142786047879
22,"{'L': 4.639, 'H': 32768}",0.01467638272467823,1.0491117293342644,0.8770546903019286,1.033145675896088,0.9019262046629585
22,"{'L': 4.073, 'H': 262144}",0.19806812697256748,1.3838377169587217,0.9128479808057226,0.5680817334342151,0.9750769339735951
22,"{'L': 56.3, 'H': 64}",0.7296019024584081,0.9927848031746335,0.7328597210637818,1.1064089632555765,0.6324470218746392
22,"{'L': 18.9, 'H': 512}",0.6055955931998018,1.5029586762452845,0.7726493461510316,0.9549473944142083,0.8881174343283567
22,"{'L': 12.4, 'H': 4096}",0.502213266920785,1.8889948079260444,0.944128525751927,1.0660513886044336,1.1399093883755493
22,"{'L': 9.8, 'H': 32768}",0.3298868041131478,1.702695163055015,1.0954569427315772,0.45914173783366663,1.2103858789754158
22,"{'L': 8.5, 'H': 262144}",0.42068680864259483,1.8203452781275475,1.01721350674578,0.7430391050981985,1.175118484027248
22,"{'L': 32.3, 'H': 512}",0.9313641323664272,1.594233573117028,0.9597028652409538,1.12581704152473,0.9718126860624074
22,"{'L': 19.7, 'H': 4096}",0.6778140261725546,1.554195576120724,0.773508157091302,1.135079677639192,0.9623739540729095
22,"{'L': 15.3, 'H': 32768}",0.6003763945253805,1.5985093176396619,0.6826630849265639,0.9386857964028308,0.9956478548354448
22,"{'L': 13.0, 'H': 262144}",0.6295256585028479,1.5594243945611868,0.8241503051739811,1.1523918751555156,0.936870835987708
24,"{'L': 16.772, 'H': 64}",0.324686656511758,0.9833999019202737,0.49384509489364814,1.1723749568308552,0.5001080217222051
24,"{'L': 7.918, 'H': 512}",0.3280958438089248,1.5260781523292124,1.0206797816976778,0.775008994819413,1.1050870859994608
24,"{'L': 5.649, 'H': 4096}",0.11105754473676693,1.4250704459151455,0.925251933074187,0.7380983026330277,0.9999427853668895
24,"{'L': 4.639, 'H': 32768}",0.03718740219216911,1.1431759081970687,1.0569613793983406,0.8567739263536805,1.0727729251622076
24,"{'L': 4.073, 'H': 262144}",0.04557174415289883,1.2952991004494376,1.0389204670630259,1.1307660960881465,1.0556572294769009
24,"{'L': 56.3, 'H': 64}",0.6009178072986651,0.9820432147489436,0.6243273613609439,1.1461512643906753,0.6084862668283045
24,"{'L': 18.9, 'H': 512}",0.616524581368273,1.6324003296881082,0.8381524045599518,0.9745578644045474,1.0173459932578421
24,"{'L': 12.4, 'H': 4096}",0.3987823951125226,1.725377212046024,0.575781349345161,0.6361256262396229,1.1029107267033191
24,"{'L': 9.8, 'H': 32768}",0.32710217454392904,1.5984540760125259,1.1874729295491702,0.8660517762683905,1.0570404519183585
24,"{'L': 8.5, 'H': 262144}",0.3566334187108783,1.9448341461689753,0.9329028850073526,1.0787130463144508,1.0395984815190866
24,"{'L': 32.3, 'H': 512}",0.7944860361747333,1.539055669423258,0.8663602732160468,1.1379113971403743,0.9045242857036175
24,"{'L': 19.7, 'H': 4096}",0.5224945678457734,1.7605459714584641,0.7201980205743911,0.8302272251337355,1.0757291881220656
24,"{'L': 15.3, 'H': 32768}",0.26863914757668006,1.3881985729940605,0.4722134797110008,0.318974755033827,1.0112504535343176
24,"{'L': 13.0, 'H': 262144}",0.372685456676377,1.887914348370735,0.7256948662541594,0.5268155534801267,1.3511792679093615
26,"{'L': 16.772, 'H': 64}",0.22980818834554423,0.8188503632414271,0.3844966491848355,1.1120221594700623,0.40273807706022746
26,"{'L': 7.918, 'H': 512}",0.06648584971571654,1.4801116055145882,0.8090066153834445,1.2321072442860592,0.9167687801745481
26,"{'L': 5.649, 'H': 4096}",0.13917323823370562,1.7510771509118521,1.0771650464777627,1.2492084637960725,1.2848224354048385
26,"{'L': 4.639, 'H': 32768}",0.09938385194942533,1.0551003806549042,1.0345638516501006,0.5919214250811611,1.027660411244537
26,"{'L': 4.073, 'H': 262144}",0.08934165275279767,1.0510313764663026,0.9605991645488785,0.7077757151666366,1.007431341966326
26,"{'L': 56.3, 'H': 64}",0.5524982436543652,0.9130801049815447,0.5750603198506562,1.1577856374591131,0.5665280110387406
26,"{'L': 18.9, 'H': 512}",0.6296436414385131,1.6870782757446878,0.955509606842958,0.9808204716225649,1.0586395991120412
26,"{'L': 12.4, 'H': 4096}",0.6465302270154414,2.1588597503591433,0.9790705682989189,1.0063336883512448,1.3366288807668365
26,"{'L': 9.8, 'H': 32768}",0.4786868115899028,1.9725414554796465,1.186102644989847,1.0609650738240057,1.3774307983399543
26,"{'L': 8.5, 'H': 262144}",0.3026556861040307,1.5461919877240775,0.9610388057686857,0.5851913423617691,1.01984831383344
26,"{'L': 32.3, 'H': 512}",0.8089409117905516,1.6122719989436638,0.8739506811483834,1.1133167585729846,0.9870913244579975
26,"{'L': 19.7, 'H': 4096}",0.6372888168114434,1.6342722929814095,0.847389195560858,1.0836440696326597,0.9709235075685732
26,"{'L': 15.3, 'H': 32768}",0.5735671609760746,1.8708656452026182,0.792327951719992,1.0901669999083623,1.1685924332269262
26,"{'L': 13.0, 'H': 262144}",0.5469255853643012,2.184137933918556,1.1464298197939893,0.9207741945524985,1.4666513613042125
28,"{'L': 16.772, 'H': 64}",0.23536126156978393,0.8646614835550863,0.4505741202020462,1.1220560195158353,0.4652441182173741
28,"{'L': 7.918, 'H': 512}",0.15331241787762404,1.5450040748597762,0.7313852118215315,1.0851960072827747,0.7499905017501285
28,"{'L': 5.649, 'H': 4096}",0.19323590770524743,1.5575847863052334,1.0953515980188415,0.9921808255953342,1.0961251673806982
28,"{'L': 4.639, 'H': 32768}",0.028468844898181103,1.2117133233926345,0.7704783429280416,0.9410912762188529,0.9261326792321372
28,"{'L': 4.073, 'H': 262144}",0.19102533552593914,1.2274828981975996,0.9180658660405216,0.5598797220872485,0.9253438446075888
28,"{'L': 56.3, 'H': 64}",0.5979293695657568,0.968740420956004,0.6215359048994525,1.1471335025317122,0.6225785701308271
28,"{'L': 18.9, 'H': 512}",0.5857274205945949,1.7002668382942918,0.8768074536498269,1.1561828638757807,1.0462560672670995
28,"{'L': 12.4, 'H': 4096}",0.4723005756440752,1.8466038637690911,1.0001760384527092,0.7981927057136348,1.211472007581031
28,"{'L': 9.8, 'H': 32768}",0.41106100790458566,1.9399454870806851,1.098368944882718,0.9078318473823416,1.2872037759967832
28,"{'L': 8.5, 'H': 262144}",0.1462725951428265,1.1087722829233957,0.7804502027516352,0.17112444952830183,1.0583334858535043
28,"{'L': 32.3, 'H': 512}",0.7385213611049061,1.5777520375108984,0.8765411478602061,1.140887100365806,0.9156438387859268
28,"{'L': 19.7, 'H': 4096}",0.6755678974343894,1.8575111855426911,0.6527976317521467,1.1142195408262716,1.1429428586526744
28,"{'L': 15.3, 'H': 32768}",0.5583957229758216,1.8248324249226484,1.007418126699104,1.1191233082988201,1.1404885358151118
28,"{'L': 13.0, 'H': 262144}",0.43750313355152515,1.6533382748386842,0.9335119401261618,0.7324737620394314,1.1387370828944194
30,"{'L': 16.772, 'H': 64}",0.07020742485541132,0.9441793800306686,0.3737893039462522,1.0680809005379528,0.4899559774578917
30,"{'L': 7.918, 'H': 512}",0.18311372984388602,1.6075764299663169,0.7106622143525465,1.06295586262075,0.958345333139204
30,"{'L': 5.649, 'H': 4096}",0.020183296614509752,1.187381429532106,0.9698012525530043,1.060266620442842,0.9899403466454754
30,"{'L': 4.639, 'H': 32768}",0.044451137968711016,1.2157820406734707,0.9346827074747349,0.8734980658337004,0.9376613127640488
30,"{'L': 4.073, 'H': 262144}",0.11374009975874824,1.4962868436922019,1.4377724902355455,0.9411963804428132,1.4475049753277014
30,"{'L': 56.3, 'H': 64}",0.5630181591067556,0.9322465992543444,0.5743668593578182,1.152203865563516,0.5761669247235212
30,"{'L': 18.9, 'H': 512}",0.48245563297995653,1.4435298966957666,0.7295271683722111,1.1470539748757593,0.8472563662065057
30,"{'L': 12.4, 'H': 4096}",0.29005274002839365,1.9112422422985678,1.6392093726457593,0.4810283801409952,1.6163413042616266
30,"{'L': 9.8, 'H': 32768}",0.34184658332275863,1.927534454882742,0.8909685643350408,0.7549473330886137,1.185415244149368
30,"{'L': 8.5, 'H': 262144}",0.17668817146818105,1.506325802337528,1.1509135305751694,0.4519114740034469,1.174812895597317
30,"{'L': 32.3, 'H': 512}",0.7322456744478993,1.733644755246172,1.002406856851757,1.1406128795208765,1.0294218251041674
