arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
20,"{'L': 4.073, 'H': 262144}",88.13073986240182,46.33849490675462,580.3183339432206,470.422240939451,46.33849490675462,470.422240939451,0.7710195228100348,1.0
20,"{'L': 4.639, 'H': 32768}",31.869422785553212,25.003313240519553,174.54874650922596,158.02192041544694,25.003313240519553,158.02192041544694,0.9056254209610811,1.0
20,"{'L': 5.649, 'H': 4096}",279.0434895294714,49.88289525074735,1743.7127076146287,796.686443495651,49.88289525074735,796.686443495651,0.45746571529350855,1.0
20,"{'L': 7.918, 'H': 512}",19.269213371134292,17.41350256342856,129.99647621461588,131.78783442775804,18.341357967281425,130.89215532118695,1.0095386385250182,0.990790033347153
20,"{'L': 16.772, 'H': 64}",91.01459630224745,71.01981753765227,550.3330385032452,550.9688352346591,73.13694424715939,549.946750631019,1.0027612864499584,0.9956909193391064
22,"{'L': 4.073, 'H': 262144}",68.12703381605853,36.90293709352068,363.5491776181057,306.04835184392937,36.90293709352068,306.04835184392937,0.8347083766169175,1.0
22,"{'L': 4.639, 'H': 32768}",44.049203915391956,27.424120572794667,238.33791961929757,228.5570370248957,27.424120572794667,228.5570370248957,0.9581374588212175,1.0
22,"{'L': 5.649, 'H': 4096}",171.84372216102153,47.204184632432955,849.947552883416,498.56018580425894,47.204184632432955,498.56018580425894,0.5851231410945077,1.0
22,"{'L': 7.918, 'H': 512}",14.695361391748774,13.656884147318538,101.30229386174521,99.77716278108521,13.656884147318538,99.77716278108521,0.9810150219865887,1.0
22,"{'L': 16.772, 'H': 64}",137.526535355397,96.12271633180498,775.071315900864,830.1109765525505,116.824625843601,802.5911462267072,1.036166862490512,0.9662758771541171
24,"{'L': 4.073, 'H': 262144}",57.367308345194736,36.39537468727231,357.60335064587986,325.56454478228534,36.39537468727231,325.56454478228534,0.9118345735111562,1.0
24,"{'L': 4.639, 'H': 32768}",251.6721890638828,48.47719954772579,2116.2156659831608,805.6176902527682,48.47719954772579,805.6176902527682,0.6010346976382038,1.0
24,"{'L': 5.649, 'H': 4096}",48.383991871460985,41.874744133796874,900.2188231987702,896.7993168625152,41.874744133796874,896.7993168625152,0.9770085161637898,1.0
24,"{'L': 7.918, 'H': 512}",834.0025430467269,185.19055485864018,7898.8534820178575,3706.498723988023,186.5911030575421,3706.2770028440204,0.7057678459097942,0.9998574627870465
24,"{'L': 16.772, 'H': 64}",75.97605580335556,62.102407504256156,451.89069961443363,489.97270387562673,69.03923165380586,470.9317017450302,1.0587335108927536,0.9491618795081345
26,"{'L': 4.073, 'H': 262144}",57.31610387566245,36.944702333657744,444.4772127342989,313.8531062097972,36.944702333657744,313.8531062097972,0.8141485891095819,1.0
26,"{'L': 4.639, 'H': 32768}",53.349938513308246,27.92505732116298,289.04816707379456,279.09479901151565,27.92505732116298,279.09479901151565,0.9653442313593756,1.0
26,"{'L': 5.649, 'H': 4096}",44.999347299568925,26.056620456288357,297.7899232380313,234.26199581370537,26.056620456288357,234.26199581370537,0.7778549759980471,1.0
26,"{'L': 7.918, 'H': 512}",131.94196022301836,26.41447573059775,983.824268043315,419.5679705204265,26.41447573059775,419.5679705204265,0.6155249150242437,1.0
26,"{'L': 16.772, 'H': 64}",97.4523882934143,75.69514861781657,553.5585824909138,545.465148421084,75.69514861781657,545.465148421084,0.9836545122316405,1.0
28,"{'L': 4.073, 'H': 262144}",49.596193004398046,28.89917148558748,294.18163869789555,297.6099809231012,33.96194575701033,290.14005835930027,0.9774806497305752,0.9793851776066813
28,"{'L': 4.639, 'H': 32768}",20.151989009349933,15.252016328610914,138.10078095667797,115.09202789832739,15.252016328610914,115.09202789832739,0.8306470083343211,1.0
28,"{'L': 5.649, 'H': 4096}",60.090216525038,28.64593255032641,468.6786757883815,292.4728005588512,28.64593255032641,292.4728005588512,0.675424470484078,1.0
28,"{'L': 7.918, 'H': 512}",41.422158168216576,24.6844175809033,306.3100536896918,225.4601127569304,25.262664968534914,225.27716809574372,0.8356144682729545,0.9985213630142918
28,"{'L': 16.772, 'H': 64}",70.95258148500345,59.40769830448242,369.6295502273976,367.3985764538331,62.46557316351042,364.3931784628826,0.9800693326851192,0.9932408358594564
30,"{'L': 4.073, 'H': 262144}",96.03588776036833,47.391212863582,568.1287840145759,430.95482640681814,47.391212863582,430.95482640681814,0.7809172101848645,1.0
30,"{'L': 4.639, 'H': 32768}",56.74302279832854,27.58629513137455,423.81712985189955,315.51413042870286,27.58629513137455,315.51413042870286,0.8366271576938599,1.0
30,"{'L': 5.649, 'H': 4096}",224.82837313400867,61.454580891257926,1786.4317602752933,1009.2432638175937,61.454580891257926,1009.2432638175937,0.6258743914025652,1.0
30,"{'L': 7.918, 'H': 512}",62.18586641025827,21.932376523131353,434.48241178645503,231.8592961823034,21.932376523131353,231.8592961823034,0.5336378211523284,1.0
30,"{'L': 16.772, 'H': 64}",120.47362052853438,90.35069733073877,685.800298636483,722.1863110828845,101.84247071908425,703.1751727685178,1.0144850082280585,0.9823973926418579
32,"{'L': 4.073, 'H': 262144}",70.39879026699363,32.4657452458715,651.2383816800609,366.45986995743294,32.4657452458715,366.45986995743294,0.697988098556479,1.0
32,"{'L': 4.639, 'H': 32768}",58.47488900845913,36.35382519113633,333.05711393243485,286.25988116189734,36.35382519113633,286.25988116189734,0.8637080561151045,1.0
32,"{'L': 5.649, 'H': 4096}",95.00916653044139,34.66185275897692,693.422541725481,446.4994037008962,34.66185275897692,446.4994037008962,0.7061534560200731,1.0
32,"{'L': 7.918, 'H': 512}",18.189196792586657,15.334616801857173,99.97955929849473,89.97003035856315,15.334616801857173,89.97003035856315,0.8994198863261391,1.0
32,"{'L': 16.772, 'H': 64}",129.49157751648252,95.71308243430354,676.2927710636733,655.5309559340121,95.71308243430354,655.5309559340121,0.9691407816067737,1.0
34,"{'L': 4.073, 'H': 262144}",50.47154830178341,31.499999450147456,353.76368061629057,281.593904122104,31.499999450147456,281.593904122104,0.8643902300429364,1.0
34,"{'L': 4.639, 'H': 32768}",20.864494273111404,18.81296369937971,129.73603683154215,128.60235895574687,18.81296369937971,128.60235895574687,0.9925319195898972,1.0
34,"{'L': 5.649, 'H': 4096}",25.234964062383543,13.324431910302543,284.6305952181764,175.77436257035433,13.324431910302543,175.77436257035433,0.7534811055998782,1.0
34,"{'L': 7.918, 'H': 512}",153.54493330795106,38.41423657493882,1005.7054831704936,584.3215256471307,38.41423657493882,584.3215256471307,0.5871381042804819,1.0
34,"{'L': 16.772, 'H': 64}",89.95009206768556,75.69469577990314,567.8887209810837,567.8942113624464,76.17126966989777,567.4599724181587,1.0011716299633755,0.9979169779213789
36,"{'L': 4.073, 'H': 262144}",24.058855784023326,20.973654827403593,153.12097391848812,143.27015487888877,20.973654827403593,143.27015487888877,0.9380841698244635,1.0
36,"{'L': 4.639, 'H': 32768}",423.74261245977743,69.07031293550742,4341.312683882872,1625.8141459971202,69.07031293550742,1625.8141459971202,0.6434069376686614,1.0
36,"{'L': 5.649, 'H': 4096}",20.26298237480559,16.185069770548903,132.42469356131295,115.53063592284974,16.185069770548903,115.53063592284974,0.8725745624429732,1.0
36,"{'L': 7.918, 'H': 512}",144.75558073263244,37.206201645662,1071.1135234344267,472.18710876557816,37.206201645662,472.18710876557816,0.6415727533718741,1.0
36,"{'L': 16.772, 'H': 64}",66.01988734292155,56.68137480742563,383.4867942145345,383.27039742206387,59.81938107517358,381.3851358220193,0.9894315712526764,0.9962135509897367
38,"{'L': 4.073, 'H': 262144}",27.55708930814439,22.06714704825931,175.7388469923647,157.98954155933276,22.06714704825931,157.98954155933276,0.9036166345004626,1.0
38,"{'L': 4.639, 'H': 32768}",14.674380310355467,13.506578346033498,79.38382761624575,75.13847737234832,13.506578346033498,75.13847737234832,0.9450536354767959,1.0
