arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
20,"{'L': 4.073, 'H': 262144}",598.9236814755611,124.16731922782803,8637.555247546527,4402.196799136969,124.16731922782803,4402.196799136969,0.6105593574062638,1.0
20,"{'L': 4.639, 'H': 32768}",45.07155134224498,26.445091034243728,662.5308050298106,512.2459948930245,26.445091034243728,512.2459948930245,0.8662226419127512,1.0
20,"{'L': 5.649, 'H': 4096}",738.8873369198454,67.48865826220543,11176.890616481654,3160.3587252742836,67.48865826220543,3160.3587252742836,0.3830705961974977,1.0
20,"{'L': 7.918, 'H': 512}",131.2150876320859,31.444835341094972,2096.3552216933604,1202.420388935604,31.815977502636123,1202.0621172929757,0.7407850973630559,0.9963160133388612
20,"{'L': 16.772, 'H': 64}",429.88485848459385,273.4849897834312,6466.108668284014,7665.020300785143,348.5328190648964,7065.282810039405,1.047295913621135,0.9588775310502239
22,"{'L': 4.073, 'H': 262144}",170.13595839552278,54.07559249829793,2184.731793820533,1596.7226176422976,54.07559249829793,1596.7226176422976,0.7490860265700523,1.0
22,"{'L': 4.639, 'H': 32768}",391.42647726160965,52.49063087163522,6786.705733770994,2251.2352544939263,52.49063087163522,2251.2352544939263,0.6210251334465384,1.0
22,"{'L': 5.649, 'H': 4096}",214.46435048065496,49.158464401835445,2543.501120058637,1430.4346995005883,49.158464401835445,1430.4346995005883,0.5804652606596225,1.0
22,"{'L': 7.918, 'H': 512}",288.73838162803486,21.680129274934973,6714.480566833586,1528.3726833641545,21.680129274934973,1528.3726833641545,0.6783162180939477,1.0
22,"{'L': 16.772, 'H': 64}",435.77476061810466,267.2769751265831,6166.6854632386,7374.553034754094,351.52586787234395,6770.619248996346,1.073658630977052,0.9371334171134788
24,"{'L': 4.073, 'H': 262144}",137.27874449052325,55.565696885974674,2100.316678627557,1603.090066389652,55.565696885974674,1603.090066389652,0.8588410060079366,1.0
24,"{'L': 4.639, 'H': 32768}",525.0961379363645,56.78221150231125,6392.237220814508,2603.645406253515,56.78221150231125,2603.645406253515,0.4767604207586068,1.0
24,"{'L': 5.649, 'H': 4096}",1383.9006746669106,69.05479629741674,23419.65991432615,4497.64884146554,69.05479629741674,4497.64884146554,0.5179518112250903,1.0
24,"{'L': 7.918, 'H': 512}",2545.9125108821218,138.1988391030814,32101.92971058803,6323.168390241609,138.75905838264217,6323.079701784007,0.38493879426401945,0.9999429851148186
24,"{'L': 16.772, 'H': 64}",372.33719399685333,223.78253662437902,5673.267247025816,6846.6333792021105,298.05986531061615,6259.950313113963,1.0789550544900248,0.9335181978953658
26,"{'L': 4.073, 'H': 262144}",397.9241023647855,76.84267116852168,6264.402641889581,3258.091295399602,76.84267116852168,3258.091295399602,0.6550755713215789,1.0
26,"{'L': 4.639, 'H': 32768}",93.44071632064058,33.46258415431156,1454.0022577218792,914.0200989006137,33.46258415431156,914.0200989006137,0.786082257449538,1.0
26,"{'L': 5.649, 'H': 4096}",89.80283375499044,30.96693476328452,1777.769192289099,806.8502255872681,30.96693476328452,806.8502255872681,0.6554192577152032,1.0
26,"{'L': 7.918, 'H': 512}",133.31547227386218,26.956675166762743,1853.8099381366924,951.9821254693832,26.956675166762743,951.9821254693832,0.5573778521451782,1.0
