arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
20,"{'L': 4.073, 'H': 262144}",394.1039203636883,101.71182727029587,4497.7541386866615,2322.5611458151343,101.71182727029587,2322.5611458151343,0.6369851560193499,1.0
20,"{'L': 4.639, 'H': 32768}",34.68453889411144,25.162586284683577,346.9040709710368,314.3713468016281,25.162586284683577,314.3713468016281,0.9134641430745163,1.0
20,"{'L': 5.649, 'H': 4096}",457.9140431782577,60.18288273744123,5215.120314637855,1790.3096289284128,60.18288273744123,1790.3096289284128,0.4171622369252504,1.0
20,"{'L': 7.918, 'H': 512}",97.26607981539834,27.398419727660556,1301.223386716425,681.299775575665,27.86234742958699,680.8519360223795,0.7702595603879141,0.9953950166735765
20,"{'L': 16.772, 'H': 64}",253.59944598483838,166.67589488699969,2773.7234874708506,3141.1012685598835,206.1975390995238,2957.0602848964004,1.0324839804355015,0.9705540406828775
22,"{'L': 4.073, 'H': 262144}",143.3429092605828,48.400412781170985,1458.9201299285003,1022.6549691275407,48.400412781170985,1022.6549691275407,0.7450736446099573,1.0
22,"{'L': 4.639, 'H': 32768}",198.25805300918657,44.97707732689122,2794.3982800731646,1180.7065237286363,44.97707732689122,1180.7065237286363,0.7045050865886069,1.0
22,"{'L': 5.649, 'H': 4096}",192.42942682082798,49.492627857922194,1678.0732001796378,947.6079021750332,49.492627857922194,947.6079021750332,0.585630586533985,1.0
22,"{'L': 7.918, 'H': 512}",87.45110341292191,18.655083821104586,2499.1022726279552,777.8377389013458,18.655083821104586,777.8377389013458,0.7998536872819866,1.0
22,"{'L': 16.772, 'H': 64}",277.8425513248799,179.4803737838544,2820.4839737285783,3287.371167017911,228.66146255436718,3053.9275703732446,1.0654014801970315,0.943398285939436
24,"{'L': 4.073, 'H': 262144}",86.05273557604224,45.779394596753086,879.2505783958021,749.6095674091988,45.779394596753086,749.6095674091988,0.8939767058951726,1.0
24,"{'L': 4.639, 'H': 32768}",508.29185525092413,55.681828283727356,5254.927503877003,1759.4310577096337,55.681828283727356,1759.4310577096337,0.45930299429849425,1.0
24,"{'L': 5.649, 'H': 4096}",681.6233722822367,59.36477773685668,9427.087617232608,2552.1890790604157,59.36477773685668,2552.1890790604157,0.6087714942129724,1.0
24,"{'L': 7.918, 'H': 512}",2244.4384668250786,153.59749992039207,24308.579872231137,5331.0875866202605,154.29777401984302,5330.976726048259,0.44051194370431723,0.9999287313935232
24,"{'L': 16.772, 'H': 64}",209.5135078642057,134.37501810086192,2266.6228813505145,2693.884938785135,171.94426298253381,2480.253910067825,1.071764958750728,0.9390535605199486
