arrival_rate,bp_parameter,c,RDYNAMIC_L2_Norm/SRPT_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",512,0.8460790015638017,1.0015329173645033,0.45299935433032373,0.33778540136516777,0.47517677485484366
20,"{'L': 7.918, 'H': 512}",512,1.6623340282983354,0.8848569427590026,0.9421621592527953,0.23750968624716484,0.9665533471799094
20,"{'L': 5.649, 'H': 4096}",512,1.5831604939066086,0.39498745025225523,0.8896656470771597,0.16091772923043912,0.9868095741026737
20,"{'L': 4.639, 'H': 32768}",512,1.362011766937917,0.2919508716862927,0.7617475239754411,0.08019621203334842,0.9199496605932731
20,"{'L': 4.073, 'H': 262144}",512,1.3528296680675325,0.46114792593349657,0.9660280459084405,0.03349528793813467,0.9930688170061552
22,"{'L': 16.772, 'H': 64}",512,0.7974307939359755,1.0147774161802285,0.3920292338111839,0.2644094006515271,0.4244850108201049
22,"{'L': 7.918, 'H': 512}",512,1.7435723681971718,1.038073206463477,0.7751850009179189,0.19735091576958202,0.8559462012178942
22,"{'L': 5.649, 'H': 4096}",512,1.6733814925903852,0.4688288258979394,0.9720189982335842,0.11807529299663852,1.0008416474561779
22,"{'L': 4.639, 'H': 32768}",512,1.4876731685368347,0.3471563060610029,0.6353004889095197,0.05904228046172145,1.0074625729078677
22,"{'L': 4.073, 'H': 262144}",512,1.5697666723947987,0.36417182234348616,1.030183726464752,0.07447540689108263,1.0055201487593202
24,"{'L': 16.772, 'H': 64}",512,0.6657866660415451,1.0007761931733323,0.3035877152145591,0.17909099151898347,0.32885399017504024
24,"{'L': 7.918, 'H': 512}",512,1.669095392633534,1.0840988872629236,0.8836373044820043,0.17451399661355965,0.8978607609716178
24,"{'L': 5.649, 'H': 4096}",512,2.1773781475366416,1.0375123127637214,1.2142136541905137,0.07908241443167799,1.023639907890876
24,"{'L': 4.639, 'H': 32768}",512,1.2496276174444458,0.636580343157409,1.0013210804066086,0.009560781065305245,1.036664991354516
24,"{'L': 4.073, 'H': 262144}",512,1.1395340899482393,0.13011479642686072,1.0773311679284436,0.04081991471901724,1.067213725153292
26,"{'L': 16.772, 'H': 64}",512,0.6318096607796134,1.0013084946978938,0.29416235125420714,0.139817900879518,0.33252284550092637
26,"{'L': 7.918, 'H': 512}",512,1.6318226881330657,1.3556337128493443,0.7927323524391378,0.09079389295742439,0.7956754236003784
26,"{'L': 5.649, 'H': 4096}",512,1.6227451525187948,0.3864098674472077,0.9616136073717415,0.10992144338653546,1.0232810773553278
26,"{'L': 4.639, 'H': 32768}",512,1.6319571345079453,0.6535183530249182,1.1215611877312448,0.03191147392541718,1.00731913452095
26,"{'L': 4.073, 'H': 262144}",512,1.290141566062659,0.44304608006263213,0.924938739539074,0.02155492734148171,0.9750171128445206
28,"{'L': 16.772, 'H': 64}",512,0.5876303793399243,1.0050741138276442,0.2449573586642957,0.09844768138580662,0.30368659794718167
28,"{'L': 7.918, 'H': 512}",512,1.8555698118930624,1.4531779881241296,0.7655105847072471,0.0736344403948942,0.8798738368970063
28,"{'L': 5.649, 'H': 4096}",512,1.5851140775137875,0.5946967006897649,0.9575793436812744,0.035462017006587625,1.0092847371897968
28,"{'L': 4.639, 'H': 32768}",512,1.1350755790534506,0.23858927725604148,0.9469219378323174,0.020819545827284673,0.9863825478939963
28,"{'L': 4.073, 'H': 262144}",512,1.3778422405041735,0.28817187878548545,0.8467108605138511,0.04899993661097282,0.9636160366835161
30,"{'L': 16.772, 'H': 64}",512,0.5018380231737106,1.0065205082003217,0.20638955619146665,0.04651681830411151,0.28210676872918555
30,"{'L': 7.918, 'H': 512}",512,1.5563065562766365,1.045210722255162,0.9196478179524408,0.014911514817956033,1.0090146599243728
30,"{'L': 5.649, 'H': 4096}",512,1.0472064202570959,0.32355349497682323,1.0118203243303028,0.01439121971046678,1.0104169652881534
30,"{'L': 4.639, 'H': 32768}",512,1.224059302558688,0.5240764966043457,1.0413034721030991,0.014223517843537769,1.0447664887844306
30,"{'L': 4.073, 'H': 262144}",512,1.1567412772394778,0.5396738299810093,1.0644065995308796,0.012963500762829481,0.9495318058365247
32,"{'L': 16.772, 'H': 64}",512,0.7696138849088019,1.0332883626957607,0.34853499947713645,0.009175680761449279,0.4210112585076138
32,"{'L': 7.918, 'H': 512}",512,1.323700426681988,1.0577795504670977,0.6944381647406535,0.02238931659757668,0.7305112593069157
32,"{'L': 5.649, 'H': 4096}",512,1.3877941281857218,0.5585928151134307,0.8769783700555516,0.02026124214210042,0.9111480157583776
32,"{'L': 4.639, 'H': 32768}",512,1.2916834827590757,0.1748683844743432,1.1319221676398952,0.03548955784625359,1.010195619932454
32,"{'L': 4.073, 'H': 262144}",512,1.0513382738683643,0.23908555361199973,0.9619254779071003,0.01697746192241473,0.974405758845759
34,"{'L': 16.772, 'H': 64}",512,0.7520128785833683,1.080190738643048,0.3247908758700108,0.008335007628463321,0.39419783383175966
34,"{'L': 7.918, 'H': 512}",512,1.4184235491229575,0.9240278295480112,0.9819835950693411,0.011306724318095509,0.9315166024283759
34,"{'L': 5.649, 'H': 4096}",512,1.3176088238820363,0.4121769746061181,0.9881170494297186,0.02600196940804042,0.9919781719817792
34,"{'L': 4.639, 'H': 32768}",512,1.3759556916306908,0.4533494772539834,0.9813492333024633,0.014478357714518698,1.020233057912552
34,"{'L': 4.073, 'H': 262144}",512,1.375608554415052,0.47967276925186775,1.0087801373033645,0.018673488637139492,1.019054932108206
36,"{'L': 16.772, 'H': 64}",512,0.7833869329999991,1.0672781156924158,0.31202997912528074,0.008125364946938865,0.37539073503794557
36,"{'L': 7.918, 'H': 512}",512,1.6895609540716956,1.2626032565380045,0.873588297133282,0.013993713383341384,1.0211160142803255
36,"{'L': 5.649, 'H': 4096}",512,1.3017133427134526,0.3584209525889187,1.0815389475788701,0.026022008628655703,1.0061333074984644
36,"{'L': 4.639, 'H': 32768}",512,1.2396156326527517,0.589350602351426,1.0420466120723453,0.008047540374353237,1.048020122459926
36,"{'L': 4.073, 'H': 262144}",512,1.205081726358492,0.41319693797534524,1.0223164389798785,0.014525302070203215,1.0120194187427782
38,"{'L': 16.772, 'H': 64}",512,1.0035234381087037,1.1618609661286743,0.4359433478263144,0.005950674332792964,0.48072958189089154
38,"{'L': 7.918, 'H': 512}",512,1.8238501329949133,1.3708071593371527,0.8889923111402522,0.013062455606676052,1.021036260838339
38,"{'L': 5.649, 'H': 4096}",512,1.3328758188593959,0.5041205901530847,1.0696579591435564,0.0099700452700104,1.0730603422273248
38,"{'L': 4.639, 'H': 32768}",512,1.2122852247312905,0.6235684666812846,0.9152810977453665,0.0064496689938507296,1.0295977455573382
38,"{'L': 4.073, 'H': 262144}",512,1.0465397566070378,0.19509852731374086,1.0112593240559944,0.020548888569747088,1.0232718187093104
40,"{'L': 16.772, 'H': 64}",512,1.0310706235473357,1.1335514521424288,0.5297315165103915,0.004290132844208253,0.5632574867446025
40,"{'L': 7.918, 'H': 512}",512,1.4448328718236367,0.8878487512617227,0.9411520916588514,0.014396767813465753,0.960008336887747
40,"{'L': 5.649, 'H': 4096}",512,1.2584700373893853,0.6498211824319691,1.0774314599651542,0.004369413190615421,1.093094503283305
40,"{'L': 4.639, 'H': 32768}",512,1.0760990143386364,0.21664519578769365,0.9985562918018677,0.03751448996270006,1.0006876047916544
40,"{'L': 4.073, 'H': 262144}",512,1.120798237031216,0.2135329300943554,0.9924109561572609,0.019240266992221134,0.9961300807733936
