arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
20,"{'L': 4.073, 'H': 262144}",2274.890635431564,301.89174911533263,88443.15662712984,47049.412694402934,301.89174911533263,47049.412694402934,0.5820918693576866,1.0
20,"{'L': 4.639, 'H': 32768}",789.4064096484609,56.84483709538475,39379.28546639322,13283.781252438155,56.84483709538475,13283.781252438155,0.6857016383476091,1.0
20,"{'L': 5.649, 'H': 4096}",2564.897945614949,102.07515080622167,105505.01043891333,21369.279598853158,102.07515080622167,21369.279598853158,0.3293282131024501,1.0
20,"{'L': 7.918, 'H': 512}",450.66091454983905,43.53666628532544,19415.009743478804,6974.348933573875,43.768630136288664,6974.125013797232,0.6190665056343463,0.9976975083367883
20,"{'L': 16.772, 'H': 64}",2375.7445399172916,1381.5040683087445,96882.86254712698,119261.79462286999,1876.6542384448207,108072.152538439,1.0704616506979232,0.9407832479708119
22,"{'L': 4.073, 'H': 262144}",625.1281299119531,98.67977357896369,27907.87938820991,17949.172898517638,98.67977357896369,17949.172898517638,0.7506507896030765,1.0
22,"{'L': 4.639, 'H': 32768}",2422.299717574384,102.1259257844709,96324.51129833033,24264.211124187972,102.1259257844709,24264.211124187972,0.47762262351886586,1.0
22,"{'L': 5.649, 'H': 4096}",386.11648335422177,55.55392907351933,13401.20236428038,5863.530853874213,55.55392907351933,5863.530853874213,0.5352877052074975,1.0
22,"{'L': 7.918, 'H': 512}",2252.3130027580937,53.21810329813171,103511.86548297494,16673.583394356923,53.21810329813171,16673.583394356923,0.4950921272879476,1.0
22,"{'L': 16.772, 'H': 64}",1839.5339829545537,1041.8008249028971,72860.05990463181,100124.51820126388,1440.6674039287254,86492.28905294786,1.1212202278781562,0.9071459034353284
24,"{'L': 4.073, 'H': 262144}",946.7278534090182,138.02806521604413,42916.7384497206,27384.043170966375,138.02806521604413,27384.043170966375,0.7868395027619339,1.0
24,"{'L': 4.639, 'H': 32768}",798.9296799290463,66.46876272354064,26714.099981916308,11093.70880101981,66.46876272354064,11093.70880101981,0.4569158895688462,1.0
24,"{'L': 5.649, 'H': 4096}",2869.674890631455,78.17172285530172,85567.37534268465,16676.490347950847,78.17172285530172,16676.490347950847,0.39411027653558817,1.0
24,"{'L': 7.918, 'H': 512}",3880.1212452904538,125.11627395839338,109634.48374726591,20324.321084168183,125.46641100811885,20324.265653882183,0.3128323614725859,0.9999643656967616
24,"{'L': 16.772, 'H': 64}",1752.2559704060268,958.2863279594752,68678.64524899544,99317.85063968088,1355.271149182751,83998.24794433816,1.1272403138424343,0.9036755928959741
26,"{'L': 4.073, 'H': 262144}",1134.0888259469489,128.06354518020456,37738.44800709417,25230.85443909473,128.06354518020456,25230.85443909473,0.6505368230765072,1.0
26,"{'L': 4.639, 'H': 32768}",350.5494940947147,47.07251302797545,14203.46930404415,7179.711826829092,47.07251302797545,7179.711826829092,0.6825431421532284,1.0
26,"{'L': 5.649, 'H': 4096}",228.51296764164076,35.72613364293212,9590.04893085388,3635.9093347709895,35.72613364293212,3635.9093347709895,0.5515775920330976,1.0
26,"{'L': 7.918, 'H': 512}",769.2260226101473,35.11529666636117,39075.839028837254,8140.363263206564,35.11529666636117,8140.363263206564,0.4603838734442154,1.0
26,"{'L': 16.772, 'H': 64}",954.8981144896511,539.4912153380232,41782.658013618246,66667.12838209645,744.4750099543874,54223.88151859862,1.1293380939529587,0.9101398985887199
28,"{'L': 4.073, 'H': 262144}",274.296810180179,60.826999493429504,9196.32060979624,6005.720462883209,62.09269306128521,6003.852982242258,0.7307601626400457,0.9948462944016703
28,"{'L': 4.639, 'H': 32768}",470.73230691328865,42.100212648506684,22737.463111896555,6569.495857334386,42.100212648506684,6569.495857334386,0.5642742078141603,1.0
28,"{'L': 5.649, 'H': 4096}",589.3209545768597,48.99992748224375,26916.330631505887,6263.725574119847,48.99992748224375,6263.725574119847,0.4692664989236124,1.0
28,"{'L': 7.918, 'H': 512}",11769.87581263172,54.023941119800035,671627.0411207452,32387.975652692377,54.16850296670793,32387.929916527082,0.5738051242112563,0.9996303407535729
