arrival_rate,bp_parameter,c,RDYNAMIC_L2_Norm/SRPT_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",1024,0.8475471014763782,1.003270757903871,0.4537853900447905,0.33837152005774523,0.4763591799783452
20,"{'L': 7.918, 'H': 512}",1024,1.7680336419988025,0.941120627095384,1.0020695993827196,0.25261175457945007,1.0278389891457407
20,"{'L': 5.649, 'H': 4096}",1024,1.550114512088328,0.3867427093370268,0.8710952779258214,0.15755882507962485,0.9668842351015986
20,"{'L': 4.639, 'H': 32768}",1024,1.4309532050280045,0.3067286536660757,0.8003051715958409,0.08425553246006294,0.9675019225046096
20,"{'L': 4.073, 'H': 262144}",1024,1.3423436300944276,0.457573481362463,0.9585401802801311,0.03323565964232631,0.9861893490370884
22,"{'L': 16.772, 'H': 64}",1024,0.8048661247717682,1.024239310392702,0.3956845567217793,0.2668747824563031,0.4288927031728036
22,"{'L': 7.918, 'H': 512}",1024,1.8145776271977614,1.0803477103676227,0.8067536428438414,0.20538783648696637,0.8907558902165088
22,"{'L': 5.649, 'H': 4096}",1024,1.7250986736701392,0.4833183522801386,1.00206001563888,0.12172450349406032,1.031442773995304
22,"{'L': 4.639, 'H': 32768}",1024,1.5093208274466225,0.35220790036338706,0.6445449712192067,0.059901425585612095,1.0463024849253668
22,"{'L': 4.073, 'H': 262144}",1024,1.3423820808566087,0.3114206316541314,0.8809590614423285,0.06368745969270419,0.859547861592827
24,"{'L': 16.772, 'H': 64}",1024,0.671168385489395,1.0088657164042016,0.3060416903306611,0.18053862860928874,0.33150285368508714
24,"{'L': 7.918, 'H': 512}",1024,1.6419330070103202,1.0664565690590067,0.8692572412924899,0.17167400526639853,0.8831134256678325
24,"{'L': 5.649, 'H': 4096}",1024,2.1765032819716694,1.0370954426868821,1.213725785918403,0.07905063929824083,1.0240171563325524
24,"{'L': 4.639, 'H': 32768}",1024,1.2434754583172651,0.6334463346626633,0.9963913825205616,0.009513711485797886,1.0315751553694703
24,"{'L': 4.073, 'H': 262144}",1024,1.2826820831150036,0.14645978527283127,1.2126652452722535,0.04594770240418531,1.2012800155312657
26,"{'L': 16.772, 'H': 64}",1024,0.6540449957639446,1.0365476358259214,0.3045148336962212,0.14473852501025053,0.3442519463137125
26,"{'L': 7.918, 'H': 512}",1024,1.5977804885689784,1.3273532178395466,0.7761948002045159,0.08889980002334882,0.779092403918034
26,"{'L': 5.649, 'H': 4096}",1024,1.6446765654134725,0.3916321997009251,0.9746098224802417,0.11140703251748875,1.037049388180383
26,"{'L': 4.639, 'H': 32768}",1024,1.7482171510323894,0.7000747563244526,1.201460787703351,0.03418483540498017,1.078375694730046
26,"{'L': 4.073, 'H': 262144}",1024,1.3610181631402651,0.46738573342272466,0.9757521634983142,0.022739091886215923,1.0317795481750773
28,"{'L': 16.772, 'H': 64}",1024,0.5964705728101767,1.0201942470449894,0.24864244799712898,0.09992870854292173,0.30825535893288497
28,"{'L': 7.918, 'H': 512}",1024,1.6986346497508853,1.3302751893579434,0.7007673845524539,0.06740679389592907,0.8054019420459657
28,"{'L': 5.649, 'H': 4096}",1024,1.4204859415093118,0.532932181207276,0.8581262477413917,0.03177897246009645,0.9047177396581343
28,"{'L': 4.639, 'H': 32768}",1024,1.2190686265748736,0.25624434875302504,1.0169920378249122,0.02236014553211122,1.059390000139619
28,"{'L': 4.073, 'H': 262144}",1024,1.3833988167420996,0.2893340212768581,0.8501254847063884,0.04919754405500996,1.0062742481004356
30,"{'L': 16.772, 'H': 64}",1024,0.5550828010762899,1.113311860068386,0.22828739089783104,0.05145223081764224,0.3120382321967363
30,"{'L': 7.918, 'H': 512}",1024,1.4980119775391771,1.0060602615056349,0.8852005672368614,0.014352974168529112,0.9712029747307487
30,"{'L': 5.649, 'H': 4096}",1024,1.3856001815751717,0.428106410271151,1.338779440226619,0.019041591283421894,1.3370171607503512
