arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",0.34057554419968455,0.8567748729105044,0.4550209090409604,1.0584685678226602,0.49726426564591725
20,"{'L': 7.918, 'H': 512}",0.28197471134607094,1.842585121798401,1.0056086401729687,1.066680770826877,1.0716059987382172
20,"{'L': 5.649, 'H': 4096}",0.1563577401251403,2.007431208215926,1.0698816490157683,0.5652070099015868,1.1888566861968868
20,"{'L': 4.639, 'H': 32768}",0.07943991456967756,2.2698344949261773,1.170269799434735,0.22613098968319062,1.4299165232010735
20,"{'L': 4.073, 'H': 262144}",0.060953537130672183,1.8258697132803023,0.9562396938392456,0.28079785539127167,1.101203239506795
22,"{'L': 16.772, 'H': 64}",0.27994005473723144,0.7890557714077613,0.3998562603276572,1.0580710840282248,0.44289763587611686
22,"{'L': 7.918, 'H': 512}",0.18832004826553278,1.5224880092433848,0.8081254526938082,1.0456162803904478,0.8768752031504361
22,"{'L': 5.649, 'H': 4096}",0.13823269308694358,2.198581362080151,1.228422682068365,0.713737156605547,1.3039426884481804
22,"{'L': 4.639, 'H': 32768}",0.03238009268777593,1.8212516902663698,1.2380266587615993,0.2881689982075323,1.2642674624884749
22,"{'L': 4.073, 'H': 262144}",0.04146464086450657,1.8223510973635295,1.1991354965494252,0.3830980373048859,1.2272212279621622
24,"{'L': 16.772, 'H': 64}",0.19785868926643513,0.675390195034989,0.3245575405317321,1.0443708587868152,0.3442133488125825
24,"{'L': 7.918, 'H': 512}",0.1252747117652391,1.3283503380558799,0.6836091108457732,1.0128303235538245,0.7192772543538589
24,"{'L': 5.649, 'H': 4096}",0.07206433222559334,1.9235408017691473,1.0334934908493238,0.5138392241917488,1.0071087587493217
24,"{'L': 4.639, 'H': 32768}",0.036644068034087984,2.2789371552007287,1.3943527261765305,0.25194697438923647,1.3943116605874608
24,"{'L': 4.073, 'H': 262144}",0.026016583500694395,1.6082857503319368,1.2264056493959856,0.31574144142559435,1.2644546073181826
26,"{'L': 16.772, 'H': 64}",0.1141250440738638,0.5156952286050905,0.23242188956629417,1.0029183508053456,0.2803086856182002
26,"{'L': 7.918, 'H': 512}",0.04742826538652572,0.9844205517518171,0.46218998723249055,1.0088775609109084,0.47547119055860365
26,"{'L': 5.649, 'H': 4096}",0.046284303956020234,1.840721782499281,1.1634918552329547,0.6106707408368037,1.1179198303830788
26,"{'L': 4.639, 'H': 32768}",0.003753013365291818,1.2328102646681611,0.986866181238746,0.3196800974895348,1.0048997920610268
26,"{'L': 4.073, 'H': 262144}",0.009345304842004852,1.568617513240858,0.9047576049924955,0.4588856498068647,0.9530609736623652
28,"{'L': 16.772, 'H': 64}",0.06526067501388427,0.42517218632718756,0.1786015650321833,1.0039386315658172,0.2592806069109269
28,"{'L': 7.918, 'H': 512}",0.008808726957354785,1.2430046697163213,0.5387976470081648,1.004970023086187,0.6272398580298563
28,"{'L': 5.649, 'H': 4096}",0.025435938837815086,1.6584717956320008,0.7378711550724719,0.46300153573986697,0.8421925834586566
28,"{'L': 4.639, 'H': 32768}",0.024059062415137576,1.574169376911247,0.9815532745032889,0.13814676199536036,0.9467124987433938
28,"{'L': 4.073, 'H': 262144}",0.01434278080793068,1.1834740945195048,1.0688534980258684,0.0809435744034241,1.0474412477621562
30,"{'L': 16.772, 'H': 64}",0.003088571239417571,0.436618167168665,0.14771822305353857,1.0024628776900724,0.22809433929784692
30,"{'L': 7.918, 'H': 512}",0.006534110216059245,1.2393775905074607,0.5605227834285242,1.0065716482423683,0.6741517700159623
30,"{'L': 5.649, 'H': 4096}",0.005345564216547414,1.4103918450915933,0.9341107739251764,0.5011486957210958,1.0123251600593508
30,"{'L': 4.639, 'H': 32768}",0.008601635360842713,1.2778571688879246,1.2061809958880865,0.1875775995327359,1.0899707794095215
30,"{'L': 4.073, 'H': 262144}",0.00955141679297872,1.2237123052923613,0.8524504970847075,0.16549993389765208,0.9220888012852677
32,"{'L': 16.772, 'H': 64}",0.0017986970141590155,0.5109801548608466,0.1861315070847459,1.0033719105136363,0.2745717194143422
32,"{'L': 7.918, 'H': 512}",0.003354291590284845,1.5361197068530148,0.6545515782575578,1.0173587209221173,0.81647235108236
32,"{'L': 5.649, 'H': 4096}",0.00367701658731768,1.8418370425706023,1.0941891782623854,0.6111114466363491,1.160203891490056
32,"{'L': 4.639, 'H': 32768}",0.003069527887182064,1.1333701541891466,1.0251251474657213,0.17588432613605745,1.0172817670530803
32,"{'L': 4.073, 'H': 262144}",0.017655000751373807,1.2069069628214908,1.0416096040309881,0.04748139197278721,1.0175076829447958
34,"{'L': 16.772, 'H': 64}",0.0009119707153270081,0.7215429822132777,0.3013718700472461,1.0028272964623577,0.3742215864172597
34,"{'L': 7.918, 'H': 512}",0.002275809633348954,1.6161871701475254,0.8918893282092512,1.0224717146848863,0.966544609348254
34,"{'L': 5.649, 'H': 4096}",0.0022807487669409877,1.5332740261687434,1.0636898802913102,0.553102520585174,1.062718823868979
34,"{'L': 4.639, 'H': 32768}",0.00208959674122233,1.1539535719206397,0.9844378994957034,0.18307244370591214,0.9863077848685583
34,"{'L': 4.073, 'H': 262144}",0.0032673684302671926,1.1753794532099016,0.992861671159718,0.20103802098703036,1.0114195887958153
36,"{'L': 16.772, 'H': 64}",0.0007033639807838744,0.7765706752072359,0.3439373053500813,1.0035563158958916,0.41331114988915135
36,"{'L': 7.918, 'H': 512}",0.001344630800493423,1.4991069285688106,0.9871157320312529,0.9778840433941609,1.0112618288006763
36,"{'L': 5.649, 'H': 4096}",0.003051858228372037,1.3301011276946964,1.0304676572034204,0.40618798990038335,1.0093793575738077
36,"{'L': 4.639, 'H': 32768}",0.003504472469259023,1.1639696352810887,0.9628081587752051,0.15970747455483741,1.0254873867334897
36,"{'L': 4.073, 'H': 262144}",0.00796043798837185,1.0551742696686224,0.9720007186107417,0.09603502677908751,1.0028410695390166
38,"{'L': 16.772, 'H': 64}",0.000535674130415833,0.8037839263668415,0.34829787279028285,1.002943564441109,0.4221012794060923
38,"{'L': 7.918, 'H': 512}",0.001152672392278484,1.4891570086734867,0.8312956188823817,1.002965305828046,0.9073364133156703
38,"{'L': 5.649, 'H': 4096}",0.002796764237676386,1.3366860258357478,0.986966656299173,0.38255136105854565,1.011047623045394
38,"{'L': 4.639, 'H': 32768}",0.0021217379719104096,1.0840701899387954,0.993016604862025,0.16474047399231312,1.0051631154106748
38,"{'L': 4.073, 'H': 262144}",0.012946188617627868,1.1064814330008224,0.7228115656473778,0.03971102745579,0.9888728819326822
40,"{'L': 16.772, 'H': 64}",0.0004130522905037419,0.8831809265566443,0.42700714983750304,1.0039862405296802,0.4746023117195002
40,"{'L': 7.918, 'H': 512}",0.0010371182229884464,1.4898892869847458,0.9842310571262362,0.9775844062492463,1.021225851840324
40,"{'L': 5.649, 'H': 4096}",0.0012811753735124613,1.2260023720322741,0.9898723594696262,0.4125113219962229,1.0200141725767573
40,"{'L': 4.639, 'H': 32768}",0.004798572303464938,1.2630923713946927,0.9735210507329749,0.12786349896614901,0.9865741747834802
40,"{'L': 4.073, 'H': 262144}",0.003084963093110021,1.0736521672607915,0.9727273478713613,0.12520630080742057,1.0044441810582452
