arrival_rate,bp_parameter,c,RDYNAMIC_L2_Norm/SRPT_L2_Norm,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/SETF_L2_Norm,RDYNAMIC_L2_Norm/RR_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
24,"{'L': 5.649, 'H': 4096}",256,2.1331877805258785,1.0164557728461676,1.1895709217974921,0.07747741948774195,1.0026791177525702
24,"{'L': 4.639, 'H': 32768}",256,1.2462533846091994,0.6348614548532702,0.9986173225662994,0.009534965133462182,1.035853253690425
24,"{'L': 4.073, 'H': 262144}",256,1.0671311571254802,0.1218476520315852,1.0088804415592738,0.03822632706832572,0.9994615482155531
26,"{'L': 16.772, 'H': 64}",256,0.6325835136918602,1.002534917057,0.2945226470937967,0.13998915259739508,0.3329301256277287
26,"{'L': 7.918, 'H': 512}",256,1.7459915290369254,1.4504792685654964,0.848195077944267,0.09714619679256568,0.8513480264262958
26,"{'L': 5.649, 'H': 4096}",256,1.6348153277743405,0.3892840309061591,0.9687662060105842,0.11073905241402733,1.0108022733733766
26,"{'L': 4.639, 'H': 32768}",256,1.6258505558175398,0.6510729694030167,1.1173644465888675,0.031792065196761365,1.0027735579001382
26,"{'L': 4.073, 'H': 262144}",256,1.3304792650937711,0.45689840441570434,0.9538579693966224,0.022228865918929225,1.0054926840319516
28,"{'L': 16.772, 'H': 64}",256,0.5872686783820661,1.0044554659794878,0.24480658138255806,0.0983870844154863,0.3034998391293233
28,"{'L': 7.918, 'H': 512}",256,1.9402700512201816,1.5195104551593872,0.8004534520230275,0.0769955937636285,0.9197370147210228
28,"{'L': 5.649, 'H': 4096}",256,1.570624664950951,0.589260621376428,0.948826180505782,0.035137861286814634,1.0163756249403681
28,"{'L': 4.639, 'H': 32768}",256,1.1228615256752412,0.23602192207577782,0.9367325237464941,0.020595515772601807,0.9765238110111459
28,"{'L': 4.073, 'H': 262144}",256,1.3771662629893375,0.2880304999652254,0.8462954591809198,0.04897589695359864,1.0020658826508733
30,"{'L': 16.772, 'H': 64}",256,0.5003434470049425,1.0035228844742061,0.2057748859235272,0.04637828171486591,0.2812665971317359
30,"{'L': 7.918, 'H': 512}",256,1.5464991935846775,1.0386241274732155,0.9138524817680925,0.014817547062364171,1.0027113099247893
30,"{'L': 5.649, 'H': 4096}",256,1.0505535735268638,0.3245876589369627,1.0150543741236264,0.014437217917867009,1.0137286879827634
30,"{'L': 4.639, 'H': 32768}",256,1.1793626956754344,0.5049398084581813,1.0032802065297162,0.013704145143031646,1.0067005391703379
30,"{'L': 4.073, 'H': 262144}",256,1.231736700152739,0.5746626973370985,1.1334156551029135,0.01380396806634346,1.0107021582097875
32,"{'L': 16.772, 'H': 64}",256,0.7696034501005844,1.0332743528576986,0.34853027386608926,0.00917555635300124,0.42100592318135655
32,"{'L': 7.918, 'H': 512}",256,1.5263179427299869,1.2196928208127469,0.8007351282774687,0.025816427160942144,0.8418227338803309
32,"{'L': 5.649, 'H': 4096}",256,1.5155212519408248,0.6100035050534277,0.9576920166459656,0.022126007333101317,0.9959029370389435
32,"{'L': 4.639, 'H': 32768}",256,1.2799963032544943,0.17328617162862162,1.1216805118976039,0.035168447575336895,1.000533257067652
32,"{'L': 4.073, 'H': 262144}",256,1.061521849806246,0.241401407558703,0.9712429748482195,0.01714191067979066,0.9838997598874096
34,"{'L': 16.772, 'H': 64}",256,0.7128250493036543,1.0239013698556236,0.3078658340819243,0.00790066552436979,0.3737109964353595
34,"{'L': 7.918, 'H': 512}",256,1.486644121460749,0.9684699198015114,1.0292131288171238,0.01185053311535007,0.9775230893543131
34,"{'L': 5.649, 'H': 4096}",256,1.333590741559769,0.41717646941627246,1.000102401268379,0.026317359929875172,1.0040273643563433
34,"{'L': 4.639, 'H': 32768}",256,1.3821681137712323,0.4553963442766837,0.9857800123905214,0.014543727312225556,1.0253152439402782
34,"{'L': 4.073, 'H': 262144}",256,1.3505217655013897,0.47092504122180295,0.9903831490877844,0.018332942726590987,0.9937167836796857
36,"{'L': 16.772, 'H': 64}",256,0.7536460866853189,1.026759499569635,0.30018393566473983,0.00781689001589531,0.361138615153836
36,"{'L': 7.918, 'H': 512}",256,1.5849780912746159,1.1844488325573608,0.8195136780436012,0.013127510478222906,0.9578436117602604
36,"{'L': 5.649, 'H': 4096}",256,1.2991018041586773,0.35770187711676127,1.0793691298721502,0.02596980245040084,1.0008571647224571
36,"{'L': 4.639, 'H': 32768}",256,1.183191161952346,0.5625247097773852,0.9946150316835852,0.007681234727584887,1.0004767694384948
36,"{'L': 4.073, 'H': 262144}",256,1.203811816338869,0.41276151279202755,1.02123912624607,0.014509995368397404,1.0107602003242737
38,"{'L': 16.772, 'H': 64}",256,0.9278384059665912,1.0742342289476847,0.4030648070375135,0.005501878658430355,0.44447329481737013
38,"{'L': 7.918, 'H': 512}",256,1.7890771699008412,1.344671773595536,0.8720430584209884,0.012813410864176825,1.0015489144204142
38,"{'L': 5.649, 'H': 4096}",256,1.2426112245933871,0.4699806951325199,0.9972189214482634,0.009294857020379348,1.0004826650592986
38,"{'L': 4.639, 'H': 32768}",256,1.2109288768971493,0.6228707960985145,0.9142570486938469,0.006442452874745858,1.0288212771596499
38,"{'L': 4.073, 'H': 262144}",256,1.0318791461794625,0.19236546009304245,0.9970929449025602,0.02026102635702292,1.0089404008905298
40,"{'L': 16.772, 'H': 64}",256,0.9768585667725708,1.0739511160672526,0.5018790742114908,0.004064564468958327,0.5336423021463305
40,"{'L': 7.918, 'H': 512}",256,1.4659206115274084,0.9008071520069207,0.9548884695594401,0.01460689266468319,0.9757623688758367
40,"{'L': 5.649, 'H': 4096}",256,1.13521199369188,0.5861758946459225,0.9719048363445066,0.00394146075155811,0.9860337977851504
40,"{'L': 4.639, 'H': 32768}",256,1.0795137575926659,0.21733266758255315,1.0017249717428067,0.037633533238292334,1.0038685223930133
40,"{'L': 4.073, 'H': 262144}",256,1.1267264970428703,0.21466237399319918,0.9976601348159448,0.019342034912311432,1.0013785397730754
