arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",0.32177519318490416,0.8094794383859479,0.42990297865891614,1.0000392972772962,0.4698144299179328
20,"{'L': 7.918, 'H': 512}",0.26435540781796435,1.7274504475492107,0.9427727788394734,1.0000287927857427,1.0046462658452355
20,"{'L': 5.649, 'H': 4096}",0.13279873225677485,1.7049640096512082,0.9086785632765572,0.4800451472213664,1.0097271848235938
20,"{'L': 4.639, 'H': 32768}",0.05739710355126557,1.6400058617288766,0.8455459352509589,0.16338466501763435,1.0331464629138107
20,"{'L': 4.073, 'H': 262144}",0.057158448847857785,1.7121874385345295,0.8967023112937262,0.26331482321628435,1.0326401386929702
22,"{'L': 16.772, 'H': 64}",0.2645864762296487,0.7457792572821138,0.3779257634916407,1.0000401692651366,0.4186064938684834
22,"{'L': 7.918, 'H': 512}",0.1802254531294005,1.4570466282117465,0.7733896483064999,1.0006723642462931,0.8391843156438209
22,"{'L': 5.649, 'H': 4096}",0.10608782615291326,1.6873194908869547,0.9427631700381974,0.5477634971722599,1.0007216249375
22,"{'L': 4.639, 'H': 32768}",0.025805235962230208,1.4514420964482542,0.9866423288199948,0.22965558089808033,1.0075548734053361
22,"{'L': 4.073, 'H': 262144}",0.03360019095134077,1.4767122920920697,0.9716997620273732,0.3104372047641806,0.9944585733615819
24,"{'L': 16.772, 'H': 64}",0.18946268529348456,0.6467304541773627,0.3107851537345769,1.0000536649748204,0.32960688065650673
24,"{'L': 7.918, 'H': 512}",0.12381610961851931,1.3128840509865856,0.6756496934777618,1.00103770824159,0.7109025446259026
24,"{'L': 5.649, 'H': 4096}",0.07018809290872276,1.8734602311397524,1.0065858506703913,0.5004611032100568,0.9808880613366963
24,"{'L': 4.639, 'H': 32768}",0.02646055974931057,1.6456129462486837,1.006857469762539,0.18193007291883595,1.0068278164371438
24,"{'L': 4.073, 'H': 262144}",0.020965815936570896,1.2960588393156705,0.9883155914042538,0.25444451398854534,1.018977859121067
26,"{'L': 16.772, 'H': 64}",0.11380490644608166,0.5142486272172536,0.23176991179073916,1.0001050164991772,0.2795223782972369
26,"{'L': 7.918, 'H': 512}",0.05208474978083727,1.0810704903340995,0.5075675789537045,1.107928676946187,0.5221527244653839
26,"{'L': 5.649, 'H': 4096}",0.04242131235382913,1.687091022608809,1.0663842208553604,0.5597027939968133,1.0246157391992463
26,"{'L': 4.639, 'H': 32768}",0.0036904135874898437,1.212247148811999,0.9704053809023676,0.3143478747866715,0.9881381934272369
26,"{'L': 4.073, 'H': 262144}",0.009421812938822922,1.5814594635680561,0.9121646702097281,0.46264245264180726,0.9608634886663424
28,"{'L': 16.772, 'H': 64}",0.06501648344994779,0.42358128244671983,0.1779332759671769,1.0001821067599344,0.2583104340329033
28,"{'L': 7.918, 'H': 512}",0.008820858744462184,1.2447165933687974,0.5395397041043962,1.0063541143888717,0.6281037218389779
28,"{'L': 5.649, 'H': 4096}",0.025562220091113353,1.666705574548031,0.7415344479758448,0.46530018941194334,0.846373798692574
28,"{'L': 4.639, 'H': 32768}",0.02552299709539648,1.6699537056476814,1.0412783732736783,0.1465526521485542,1.004317622136441
28,"{'L': 4.073, 'H': 262144}",0.013720726471955786,1.132146168514894,1.022496730682587,0.07743300681536508,1.0020131415549467
30,"{'L': 16.772, 'H': 64}",0.0030885180819155405,0.4366106525189099,0.1477156806703027,1.002445624268239,0.2280904135586088
30,"{'L': 7.918, 'H': 512}",0.006538039372870388,1.240122865493694,0.5608598426208984,1.007176930020119,0.6745571577323176
30,"{'L': 5.649, 'H': 4096}",0.005317538759749052,1.4029975132451966,0.9292134646648206,0.4985212983964111,1.00701779232606
30,"{'L': 4.639, 'H': 32768}",0.007959855926884526,1.1825145490110507,1.116186230437306,0.17358218580020576,1.008646612492979
30,"{'L': 4.073, 'H': 262144}",0.01036818959038918,1.328355935078675,0.925346318955829,0.17965237294524972,1.000939621641077
32,"{'L': 16.772, 'H': 64}",0.0017980753674516096,0.5108035552844207,0.1860671782747168,1.0030251356874345,0.27447682483010866
32,"{'L': 7.918, 'H': 512}",0.0034759809824217213,1.5918481575094308,0.6782978691021266,1.054267189074598,0.8460929196660655
32,"{'L': 5.649, 'H': 4096}",0.003194595965514192,1.6001900033915428,0.9506327348216306,0.5309342820583135,1.007986388669446
32,"{'L': 4.639, 'H': 32768}",0.003024628226138228,1.116791729874191,1.0101300819897145,0.17331157002609998,1.0024014309865819
32,"{'L': 4.073, 'H': 262144}",0.017605034030541856,1.2034912063380623,1.0386616678041123,0.047347011380521754,1.0146279593438714
34,"{'L': 16.772, 'H': 64}",0.0009130576999556623,0.7224029946209106,0.301731077404176,1.0040225737208588,0.3746676238889786
34,"{'L': 7.918, 'H': 512}",0.002409513730544721,1.7111383661163944,0.9442879364580775,1.0825420542760662,1.0233292245896328
34,"{'L': 5.649, 'H': 4096}",0.002122811307572735,1.4270977529559699,0.9900314047573073,0.5148012363150248,0.9891275921219592
34,"{'L': 4.639, 'H': 32768}",0.0021536730582537964,1.189338913721435,1.014625137875956,0.1886862579463399,1.0165523622394401
34,"{'L': 4.073, 'H': 262144}",0.003247930104655872,1.1683868507483295,0.9869549089249418,0.1998419996029706,1.0054024212445352
36,"{'L': 16.772, 'H': 64}",0.0007039605261921769,0.7772293095461751,0.34422900954002555,1.0044074639907279,0.4136616922475925
36,"{'L': 7.918, 'H': 512}",0.0013413700878785574,1.495471613305154,0.9847219889170945,0.9755126870077083,1.0088095317084989
36,"{'L': 5.649, 'H': 4096}",0.0030513299820262517,1.329870900401142,1.030289293487404,0.4061176827939221,1.009204644032991
36,"{'L': 4.639, 'H': 32768}",0.003425943773042279,1.137887245222014,0.9412334224693305,0.15612872772121997,1.0025081257538981
36,"{'L': 4.073, 'H': 262144}",0.007948368854839587,1.0535744784034884,0.9705270300419085,0.09588942429293483,1.001320622699586
38,"{'L': 16.772, 'H': 64}",0.0005366597920042332,0.805262920584797,0.3489387546530385,1.004789020270823,0.42287796245629344
38,"{'L': 7.918, 'H': 512}",0.0012299625473708652,1.589009470594404,0.8870364935154866,1.0702171499417883,0.9681760522069175
