arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
20,"{'L': 4.073, 'H': 262144}",866.4435908330576,149.29760403517562,16256.144723965583,8598.68592846894,149.29760403517562,8598.68592846894,0.5995128215238368,1.0
20,"{'L': 4.639, 'H': 32768}",98.56870077222628,30.387592372874774,2493.6389305150474,1425.487022178958,30.387592372874774,1425.487022178958,0.8075762952780806,1.0
20,"{'L': 5.649, 'H': 4096}",1128.7869869427393,78.65759646292777,22271.410354721214,6079.907544910328,78.65759646292777,6079.907544910328,0.3635539964306565,1.0
20,"{'L': 7.918, 'H': 512}",152.23746708856947,33.9553504183207,2991.864327537441,1744.4312912794255,34.26463555293832,1744.1327315772353,0.7167148846405068,0.9969300111157177
20,"{'L': 16.772, 'H': 64}",761.9490391393061,463.0379564452396,16025.412309069283,18985.652851669467,609.8667435680095,17505.297851623396,1.0547774747157905,0.9527588043541626
22,"{'L': 4.073, 'H': 262144}",210.6260130469366,60.2096956115615,3542.712570594865,3001.4831621019766,60.2096956115615,3001.4831621019766,0.7859477335494729,1.0
22,"{'L': 4.639, 'H': 32768}",815.4247257473871,63.771850652510444,19113.05826534492,4785.9442476659315,63.771850652510444,4785.9442476659315,0.5535593533884123,1.0
22,"{'L': 5.649, 'H': 4096}",260.97193794433724,51.609106342295256,4292.445795969744,2371.96155073287,51.609106342295256,2371.96155073287,0.5742263296172817,1.0
22,"{'L': 7.918, 'H': 512}",633.5405645776207,31.33301079272378,17305.287469896164,3726.890628659917,31.33301079272378,3726.890628659917,0.6001805432610113,1.0
22,"{'L': 16.772, 'H': 64}",659.2570496211325,388.6372236460833,12565.835623516867,16954.288984954434,523.947136633608,14760.062304235647,1.0993285193866773,0.9215376092953461
24,"{'L': 4.073, 'H': 262144}",213.03170508547365,67.17621374485424,4378.67181185141,3365.155031133638,67.17621374485424,3365.155031133638,0.8443748436470381,1.0
24,"{'L': 4.639, 'H': 32768}",512.2213950322182,56.3276559786558,7679.66289197292,3265.67533285571,56.3276559786558,3265.67533285571,0.4749363238791357,1.0
24,"{'L': 5.649, 'H': 4096}",2026.553274568613,74.15630959298792,40901.73322548827,7046.63587965292,74.15630959298792,7046.63587965292,0.45733410188880347,1.0
24,"{'L': 7.918, 'H': 512}",2838.6572808496408,129.58085831104128,43538.88179744384,8469.126987796228,130.04770771067524,8469.053080748226,0.3525506395976104,0.9999524875956821
24,"{'L': 16.772, 'H': 64}",628.3702191228427,362.2737632921353,13000.011919024533,16831.544885681476,495.32199120748896,14915.778402353004,1.094543743882883,0.9232242137003016
26,"{'L': 4.073, 'H': 262144}",600.542347048819,92.44706646351615,11904.044728095067,6383.100266119006,92.44706646351615,6383.100266119006,0.6373630903442242,1.0
26,"{'L': 4.639, 'H': 32768}",142.67883924563446,37.346341494272984,3186.659917480935,1807.9461981246004,37.346341494272984,1807.9461981246004,0.7433611516293741,1.0
26,"{'L': 5.649, 'H': 4096}",152.42538948829545,34.05648599473207,3832.7499545672526,1670.2880303823251,34.05648599473207,1670.2880303823251,0.6169182785174954,1.0
26,"{'L': 7.918, 'H': 512}",131.76838455444013,27.4862406176851,2361.5308502403327,1229.798768633042,27.4862406176851,1229.798768633042,0.5535567003945848,1.0
26,"{'L': 16.772, 'H': 64}",255.37496377189336,166.93300986222548,5446.691144438543,7498.03758103849,207.5277802044598,6471.015457060213,1.0691908708081592,0.9439445495683819
28,"{'L': 4.073, 'H': 262144}",200.00181904734404,53.09605584880672,3709.22125271737,2635.1955675068543,54.78364727261433,2632.705593318921,0.7671332381169694,0.9931283925355604
28,"{'L': 4.639, 'H': 32768}",137.79954244286074,34.09552808950514,2705.2345256941203,1602.9987810479595,34.09552808950514,1602.9987810479595,0.665698111761483,1.0
28,"{'L': 5.649, 'H': 4096}",261.31794017968997,48.15865824243614,4575.393159878701,2389.9921847421742,48.15865824243614,2389.9921847421742,0.5619320254252033,1.0
28,"{'L': 7.918, 'H': 512}",61.68851438562164,24.966906568945138,1587.0577918212905,831.0822579860965,25.159655698155674,831.0212764323675,0.7475771181239302,0.9995071210047639
