arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
32,"{'L': 16.772, 'H': 64}",162.15243231062377,111.5250488405408,3026.454168652524,4710.517672911151,132.01324127812816,3865.5199471918863,1.142870869881211,0.9030004388863441
34,"{'L': 4.073, 'H': 262144}",178.88586710324142,51.75787166477705,3923.769431378224,2628.900773852753,51.75787166477705,2628.900773852753,0.7093432027777771,1.0
34,"{'L': 4.639, 'H': 32768}",253.16429732274622,32.41944736693758,8315.583068490885,2862.829192707745,32.41944736693758,2862.829192707745,0.6130716168317053,1.0
34,"{'L': 5.649, 'H': 4096}",3660.1850666349787,46.06787922385395,123658.60550190005,12372.024034034219,46.06787922385395,12372.024034034219,0.4318652185569613,1.0
34,"{'L': 7.918, 'H': 512}",1146.2322363293185,43.07574429793095,46469.454313963135,5447.679640876472,43.07574429793095,5447.679640876472,0.38624436589992445,1.0
34,"{'L': 16.772, 'H': 64}",130.0260850823267,96.1164314813821,2359.498156589616,3000.674519349436,111.17093706645537,2679.963054039924,1.1060545242134965,0.9181343497042457
36,"{'L': 4.073, 'H': 262144}",99.90873108540129,39.708187548048194,3139.23932816643,2236.0548739106534,39.708187548048194,2236.0548739106534,0.7881839814950405,1.0
36,"{'L': 4.639, 'H': 32768}",1644.9596400318446,83.55215228991493,32659.68708538368,8512.432964914373,83.55215228991493,8512.432964914373,0.36346746783874057,1.0
36,"{'L': 5.649, 'H': 4096}",60.71211981399318,20.814958723006097,2826.8462296232606,1193.3969070133262,20.814958723006097,1193.3969070133262,0.6474204547464548,1.0
36,"{'L': 7.918, 'H': 512}",272.7302091240709,44.680819903086864,6074.92511940225,2596.268226317704,44.680819903086864,2596.268226317704,0.4958218025107667,1.0
36,"{'L': 16.772, 'H': 64}",81.1120845902236,65.90276069827925,1537.0457337485352,1793.1851249070291,73.06992264425142,1664.5458693288451,1.0472129242857302,0.9557259712925286
38,"{'L': 4.073, 'H': 262144}",81.89151375688145,35.26762246302389,2387.669512559216,1712.1483935588644,35.26762246302389,1712.1483935588644,0.8323284607545384,1.0
38,"{'L': 4.639, 'H': 32768}",54.79499152370708,23.535114702344213,2177.768802224081,1161.340855176322,23.535114702344213,1161.340855176322,0.7286184445252107,1.0
38,"{'L': 5.649, 'H': 4096}",567.6634416129472,34.743620491963135,16745.039246248216,3546.154768507543,34.743620491963135,3546.154768507543,0.43704311042601457,1.0
38,"{'L': 7.918, 'H': 512}",56.71980427241378,20.53502719407973,2602.678152514979,992.6178796800185,20.53502719407973,992.6178796800185,0.657857498545065,1.0
38,"{'L': 16.772, 'H': 64}",73.13022980129503,59.72740118634279,1335.790749366159,1509.0129302911994,66.4288154938189,1422.4018398286792,1.0486626441141538,0.956604835353687
40,"{'L': 4.073, 'H': 262144}",145.5323982156386,50.125473154837785,3636.6271128902,2435.4318479239746,50.125473154837785,2435.4318479239746,0.6765111390668936,1.0
40,"{'L': 4.639, 'H': 32768}",456.03559039750036,41.51755154415174,16366.954386538322,4554.769606926203,41.51755154415174,4554.769606926203,0.5793914656734941,1.0
40,"{'L': 5.649, 'H': 4096}",920.4561732878798,26.44746108704982,36796.84445853689,5602.247365826719,26.44746108704982,5602.247365826719,0.6419613016877062,1.0
40,"{'L': 7.918, 'H': 512}",215.42721191673894,27.77158099596258,8412.94599376845,2833.3949167696314,27.77158099596258,2833.3949167696314,0.6068312669367172,1.0
40,"{'L': 16.772, 'H': 64}",82.29955648576619,64.33782776462056,1386.8941556234574,1536.0324931421308,72.62207622215473,1459.1739146940306,1.0383133629281134,0.9521982950532207
