arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
26,"{'L': 5.649, 'H': 4096}",0.04502516311717201,1.7906458869752893,1.1318396538304414,0.5940577553718401,1.0875073926302903
26,"{'L': 4.639, 'H': 32768}",0.003702780330073845,1.2163094437505304,0.9736572531555023,0.3154012687104563,0.9914494891359237
26,"{'L': 4.073, 'H': 262144}",0.009225641839219569,1.548531974563479,0.893172534881182,0.45300979709587,0.9408573976555884
28,"{'L': 16.772, 'H': 64}",0.06505610521137507,0.42383941754766064,0.17804171046618786,1.0007916287567429,0.2584678512577108
28,"{'L': 7.918, 'H': 512}",0.008821909165377872,1.2448648188853437,0.5396039545143001,1.0064739548081516,0.6281785187840097
28,"{'L': 5.649, 'H': 4096}",0.0243209471611843,1.585772208648113,0.70552636129161,0.4427057305836707,0.8052748299342406
28,"{'L': 4.639, 'H': 32768}",0.02590673038738983,1.695061134471558,1.056933790878606,0.1487560427397581,1.0194173420442907
28,"{'L': 4.073, 'H': 262144}",0.014035364755628313,1.158108097575723,1.0459442221153699,0.07920866996365294,1.024990911407043
30,"{'L': 16.772, 'H': 64}",0.0030890010206892343,0.4366789235173359,0.1477387783591574,1.0026023725363853,0.2281260791113735
30,"{'L': 7.918, 'H': 512}",0.006533910005457771,1.2393396149416005,0.5605056085416767,1.0065408060452739,0.6741311134419382
30,"{'L': 5.649, 'H': 4096}",0.005927716036217734,1.5639887613023498,1.0358389105231531,0.555725652113526,1.122571134133016
30,"{'L': 4.639, 'H': 32768}",0.008345042467270802,1.239737781727058,1.1701997598878602,0.18198202648014108,1.0574561767246988
30,"{'L': 4.073, 'H': 262144}",0.010376195292435945,1.3293816128728146,0.9260608165887134,0.17979108986947792,1.0017124879460189
32,"{'L': 16.772, 'H': 64}",0.001799349323528687,0.5111654651938866,0.1861990089069576,1.0037357899737904,0.27467129466454326
32,"{'L': 7.918, 'H': 512}",0.003353585297225021,1.5357962553405848,0.6544137532579785,1.0171445017987653,0.8163004313969106
32,"{'L': 5.649, 'H': 4096}",0.0031184285039408057,1.5620373193247097,0.9279671824069998,0.5182754303715209,0.983953376246506
32,"{'L': 4.639, 'H': 32768}",0.0030590022250781435,1.1294837352608549,1.0216099095160958,0.17528120440062228,1.0137934246962008
32,"{'L': 4.073, 'H': 262144}",0.01783888553118119,1.219477442099956,1.052458436912946,0.04797593204281155,1.0281054834697303
34,"{'L': 16.772, 'H': 64}",0.0009126706878012926,0.7220967941044647,0.30160318450725154,1.0035970048446416,0.37450881582646417
34,"{'L': 7.918, 'H': 512}",0.002312022568840313,1.6419041197890423,0.9060811701957644,1.0387413980991078,0.9819243744546803
34,"{'L': 5.649, 'H': 4096}",0.002163752825865173,1.4546214186484003,1.0091256072063726,0.5247299304756285,1.0082043632235416
34,"{'L': 4.639, 'H': 32768}",0.0020588033109990695,1.1369482865960492,0.9699306890042086,0.1803745889429103,0.971773018732657
34,"{'L': 4.073, 'H': 262144}",0.0032415237131648337,1.1660822618755131,0.9850081861424805,0.19944782052751164,1.003419311599627
36,"{'L': 16.772, 'H': 64}",0.0007038876003707578,0.7771487935460292,0.3441933496097554,1.0043034137824767,0.41361883953416
36,"{'L': 7.918, 'H': 512}",0.001379316715400621,1.537777688856354,1.0125792364164181,1.0031094083834426,1.0373482026438205
36,"{'L': 5.649, 'H': 4096}",0.0030888007125881023,1.3462018886864164,1.042941380526312,0.41110486096147936,1.0215978088237807
36,"{'L': 4.639, 'H': 32768}",0.0033819391091270377,1.1232716096142614,0.929143714299726,0.1541233263935778,0.9896313723485369
36,"{'L': 4.073, 'H': 262144}",0.007974445174219094,1.0570309542025722,0.9737110509729965,0.09620401000210925,1.0046056685795217
38,"{'L': 16.772, 'H': 64}",0.0005361861584282524,0.8045522290771344,0.34863079584444695,1.0039022353395357,0.42250474798309123
38,"{'L': 7.918, 'H': 512}",0.0011529176339854783,1.489473840593151,0.8314724847099639,1.0031786959684752,0.9075294575252048
38,"{'L': 5.649, 'H': 4096}",0.0029302770365612295,1.4004971580489733,1.0340827767477088,0.40081371662076043,1.0593133281556715
38,"{'L': 4.639, 'H': 32768}",0.0021219854549738475,1.0841966376977266,0.9931324319786008,0.1647596895965562,1.0052803593165434
38,"{'L': 4.073, 'H': 262144}",0.013036859546515185,1.114230872028008,0.7278739046881133,0.039989150682079436,0.9957986286064352
40,"{'L': 16.772, 'H': 64}",0.0004135071073641614,0.8841534077301756,0.42747733256189596,1.0050917418919054,0.475124902050862
40,"{'L': 7.918, 'H': 512}",0.0010494306908433017,1.5075769657340732,0.995915658730958,0.9891901000945136,1.0333496485248526
40,"{'L': 5.649, 'H': 4096}",0.0012665689140284287,1.2120249304230726,0.9785869954110605,0.4078083515551634,1.0083851669051644
40,"{'L': 4.639, 'H': 32768}",0.004876136207801039,1.2835089390041408,0.9892570006932805,0.1299302787445277,1.0025211148469066
40,"{'L': 4.073, 'H': 262144}",0.003073284267087015,1.0695876139769398,0.9690448683340916,0.12473230401718997,1.0006416302703285
