arrival_rate,bp_parameter,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,"{'L': 13.0, 'H': 262144}",0.5990299531030204,2.0521298117745417,0.9425475277511856,0.8955950621366386,1.2585390750750012,2.0521298117745417
22,"{'L': 16.772, 'H': 64}",0.27161646152155516,0.7969647268399053,0.40270792418841134,1.0644011081241447,0.44775465802972675,0.7969647268399052
22,"{'L': 7.918, 'H': 512}",0.10322509742498395,1.8473643220827738,1.0132317018872878,1.138419400599835,1.111808812656514,1.8473643220827736
22,"{'L': 5.649, 'H': 4096}",0.10330390571799637,1.7974243508358219,1.0762210421502507,0.6071521402340205,1.1752264449477803,1.797424350835822
22,"{'L': 4.639, 'H': 32768}",0.012319273912181739,1.2538282759639814,1.0272736617747205,0.5657542461503898,1.0241621679671036,1.2538282759639814
22,"{'L': 4.073, 'H': 262144}",0.11535587173025023,1.8170118805250324,1.3694309026907037,0.4001181259551343,1.310806627856331,1.8170118805250328
22,"{'L': 56.3, 'H': 64}",0.6854346710723455,0.9521003631909356,0.6819106418920756,1.0787968598375914,0.6270126476158677,0.9521003631909356
22,"{'L': 18.9, 'H': 512}",0.7202301242379243,1.8799655773684734,0.940822842744166,1.1171897686862928,1.1370879713893214,1.8799655773684731
22,"{'L': 12.4, 'H': 4096}",0.54073426516136,2.2228376914313634,0.9338351569112615,0.8044221074987968,1.3695625580356934,2.222837691431364
22,"{'L': 9.8, 'H': 32768}",0.43174723583027425,2.1738434304654177,1.1170760911328597,0.9419494881317656,1.2933997898171412,2.1738434304654177
22,"{'L': 8.5, 'H': 262144}",0.4435395325084132,2.2051339616014998,1.273711481640622,0.9347192441642072,1.4116981221530687,2.2051339616014998
22,"{'L': 32.3, 'H': 512}",0.836698682240103,1.5862663576622849,0.8850761010101177,1.099348463559494,0.9409360305727039,1.5862663576622849
22,"{'L': 19.7, 'H': 4096}",0.6384619749287138,2.022773853571631,0.8866899450742779,0.8391735910509295,1.2399464629979688,2.0227738535716315
22,"{'L': 15.3, 'H': 32768}",0.6556011786782129,2.350574107144329,0.9013528748776164,0.9324753658085343,1.4249247445096442,2.350574107144328
22,"{'L': 13.0, 'H': 262144}",0.5041973610331895,2.347977252084136,0.877676326703321,0.8277373468973246,1.413790831247347,2.347977252084136
24,"{'L': 16.772, 'H': 64}",0.21272310685392362,0.7177955329567817,0.34481515500947874,1.0582287640866932,0.3679668325612423,0.7177955329567818
24,"{'L': 7.918, 'H': 512}",0.07444259549617267,1.6781787473201961,0.8915647080970076,1.0323217873624813,0.9750601109335458,1.6781787473201963
24,"{'L': 5.649, 'H': 4096}",0.1548275024442446,1.7764890568811755,1.031891177516408,0.36635611215426195,1.1471437307771493,1.7764890568811753
24,"{'L': 4.639, 'H': 32768}",0.024188321778905068,1.2582855929751968,0.8024302836567033,0.3067392063532557,1.0212335156647292,1.2582855929751968
24,"{'L': 4.073, 'H': 262144}",0.06195837554689018,1.2557473425859327,1.2203046753657172,0.19872430632789537,1.221579256336477,1.2557473425859327
24,"{'L': 56.3, 'H': 64}",0.6609500362658419,0.9273167065946997,0.6537324864454128,1.079141592049913,0.6082088963210148,0.9273167065946998
24,"{'L': 18.9, 'H': 512}",0.6930606757220424,1.7825870542446125,0.9194257227282199,1.0931389093211903,1.0651126570802114,1.7825870542446125
24,"{'L': 12.4, 'H': 4096}",0.5380264791882434,2.30464979270199,0.9923657635192118,0.9060725721490613,1.420405342129202,2.30464979270199
24,"{'L': 9.8, 'H': 32768}",0.42375865561461357,2.4313112298850914,1.0827876028066123,0.718031354701139,1.560039021662969,2.4313112298850914
24,"{'L': 8.5, 'H': 262144}",0.2802164469031503,2.557882674878394,0.9260831144538761,0.45868178190774966,1.5939490887100116,2.5578826748783934
24,"{'L': 32.3, 'H': 512}",0.8031745706370872,1.597219691814801,0.8845373184570826,1.1057982015228744,0.9411188534090785,1.5972196918148007
24,"{'L': 19.7, 'H': 4096}",0.6091211666361107,1.9498136338767327,0.8810637213511743,0.8621303313906993,1.1648980681701722,1.9498136338767327
24,"{'L': 15.3, 'H': 32768}",0.5708988508697549,2.5105859980064804,0.9574890550396197,0.7761207868080044,1.5331177186355331,2.5105859980064804
24,"{'L': 13.0, 'H': 262144}",0.3856103941321936,2.3695577906902723,0.794028467710539,0.5218943545178041,1.5335504819755443,2.3695577906902723
26,"{'L': 16.772, 'H': 64}",0.18662871975514359,0.695910893476336,0.3284823571215159,1.0587980677484354,0.35953935628753153,0.695910893476336
26,"{'L': 7.918, 'H': 512}",0.09362878605843185,1.4186291674366225,0.6148097213457189,1.0473570360207116,0.6951872830969137,1.4186291674366225
26,"{'L': 5.649, 'H': 4096}",0.054699628088107716,1.5504365511379463,0.8721064078554936,0.7528071611641332,1.042155077184988,1.5504365511379463
26,"{'L': 4.639, 'H': 32768}",0.04002921752704773,1.026955529173929,0.9488383417530916,0.07220951422458878,0.9499607516385988,1.026955529173929
26,"{'L': 4.073, 'H': 262144}",0.06318895902773736,1.2550629676768734,1.0103687273275244,0.10884196355061124,0.9948332084734567,1.2550629676768736
26,"{'L': 56.3, 'H': 64}",0.6103461613670317,0.9027197461642058,0.6232480252952313,1.0812082100573321,0.5891228486074476,0.9027197461642058
26,"{'L': 18.9, 'H': 512}",0.6577661087724846,1.7250578935657142,0.913903738418122,1.1074300277809956,1.0246749808221922,1.7250578935657142
26,"{'L': 12.4, 'H': 4096}",0.49631901455108135,2.2652278284766516,1.030538016468499,0.9042738368410994,1.3722832870620978,2.2652278284766516
26,"{'L': 9.8, 'H': 32768}",0.2987601730392902,2.2649569998634713,1.1882720644546858,0.9064326009914565,1.3848546237021722,2.2649569998634718
26,"{'L': 8.5, 'H': 262144}",0.2619840905450464,2.261118146625828,1.3757869672371956,1.0052347315991532,1.4103202284049865,2.2611181466258277
26,"{'L': 32.3, 'H': 512}",0.8233030138103925,1.6263271527561394,0.8882003040117006,1.107123785277091,0.9590515052762922,1.6263271527561391
26,"{'L': 19.7, 'H': 4096}",0.6532261607042132,2.0782514665310345,0.859121796689188,0.9322046809753682,1.2431154302894205,2.078251466531035
26,"{'L': 15.3, 'H': 32768}",0.4862683741824293,2.4715862884025936,1.0530000084419,0.6752076725384445,1.5012178256247404,2.4715862884025936
26,"{'L': 13.0, 'H': 262144}",0.43178616843231515,2.5667151460748148,0.8343327373908453,0.624419713219106,1.5824203148690428,2.566715146074815
28,"{'L': 16.772, 'H': 64}",0.03350824200062516,0.5617217400833366,0.19576939582907243,1.023032091171725,0.30571825062768343,0.5617217400833365
28,"{'L': 7.918, 'H': 512}",0.04981897064843089,1.654593098596848,0.8731495991614702,1.1734466250294202,1.074532831981396,1.6545930985968478
28,"{'L': 5.649, 'H': 4096}",0.05811408533038695,1.2531188534071855,0.979622990630986,0.3026519387803375,0.9860104361280279,1.2531188534071855
28,"{'L': 4.639, 'H': 32768}",0.015982423746048104,1.3264306162250428,1.0887163684801016,0.4556083238589752,1.0246776154375714,1.3264306162250428
28,"{'L': 4.073, 'H': 262144}",0.0440558685988972,1.133249233045711,1.0815062886676006,0.0822905811415649,1.066614509278982,1.1332492330457107
28,"{'L': 56.3, 'H': 64}",0.5626645733341816,0.8699135257653047,0.5859013863177195,1.0829318938197472,0.5591460999546056,0.8699135257653047
28,"{'L': 18.9, 'H': 512}",0.5928382759004766,1.736555441581923,0.8793597170193465,1.099526116013672,1.0187089396185542,1.7365554415819233
28,"{'L': 12.4, 'H': 4096}",0.4175050431828254,2.129336660041594,1.0284892768822667,0.7677190585932387,1.3052396354235105,2.129336660041594
28,"{'L': 9.8, 'H': 32768}",0.33326202767099083,2.442935680755042,1.1570414114301095,0.7941332561520035,1.4914710053837437,2.442935680755042
28,"{'L': 8.5, 'H': 262144}",0.32514526504065866,2.6207818217578,1.3914077105511964,0.7865338074409324,1.578794254744076,2.6207818217578005
28,"{'L': 32.3, 'H': 512}",0.7430893826205761,1.5457574000079628,0.8554531118191845,1.1132467847783318,0.8938012417821506,1.545757400007963
28,"{'L': 19.7, 'H': 4096}",0.5580682328895684,1.985911047501374,0.8513463765741238,0.7648368171051937,1.2069026633269941,1.9859110475013741
28,"{'L': 15.3, 'H': 32768}",0.5006083113115173,1.99946800119848,0.7954242354930962,0.7051709714305614,1.214387240125388,1.9994680011984796
28,"{'L': 13.0, 'H': 262144}",0.2976608843489916,2.5659927198066637,0.9148961475426977,0.38680692436725955,1.6119098956347402,2.565992719806664
30,"{'L': 16.772, 'H': 64}",0.01760239609919929,0.6926377837504532,0.2719795281732352,1.0101583136606063,0.3378090665701257,0.692637783750453
30,"{'L': 7.918, 'H': 512}",0.057605966976052796,1.4678220074494353,0.7098933063092847,1.0347330543814097,0.777251691104214,1.4678220074494353
30,"{'L': 5.649, 'H': 4096}",0.03560935131845709,1.2116941408956141,0.9444842627110243,0.3790339550986417,0.9825921714418238,1.2116941408956141
30,"{'L': 4.639, 'H': 32768}",0.011438297762107549,1.1629469666492998,0.9270577547781456,0.3841051891302718,1.1188512931380883,1.1629469666492995
30,"{'L': 4.073, 'H': 262144}",0.013952916787615639,1.076657747422769,0.8824333973037481,0.24742430846017102,0.9323254364110248,1.0766577474227692
30,"{'L': 56.3, 'H': 64}",0.5233775855812571,0.8457747214803208,0.5514179526118592,1.0846620749205116,0.5438678972894936,0.8457747214803208
30,"{'L': 18.9, 'H': 512}",0.5022180454457762,1.6009385467580244,0.7786516803789385,1.0915072179471033,0.9225898376640599,1.6009385467580244
30,"{'L': 12.4, 'H': 4096}",0.4991847898488879,2.8585995766182606,1.4325404306548772,0.9281695438091695,1.7209565395389965,2.8585995766182606
30,"{'L': 9.8, 'H': 32768}",0.2938350605100074,2.1422793246043113,1.031192096741244,0.7240898648434997,1.3198725982059776,2.1422793246043113
30,"{'L': 8.5, 'H': 262144}",0.07879983258919285,1.7267523751577105,0.5687100969794283,0.09140268746962686,1.386453905838938,1.7267523751577107
30,"{'L': 32.3, 'H': 512}",0.7487533031677261,1.6341984116093853,0.8847494173654447,1.1157145624442941,0.9543506374180686,1.634198411609385
30,"{'L': 19.7, 'H': 4096}",0.6078800937722559,2.1273674013321244,1.033313311987628,0.9551357585844678,1.2746005778702647,2.127367401332124
30,"{'L': 15.3, 'H': 32768}",0.4559447228170991,2.4544248663108323,1.1458023442729268,0.6491120622178297,1.5240697315880911,2.4544248663108323
30,"{'L': 13.0, 'H': 262144}",0.37597825067297386,2.2096438653360937,1.0668561081167247,0.7673101645632452,1.342954218890647,2.209643865336094
32,"{'L': 16.772, 'H': 64}",0.027374664469885502,0.46019148450208325,0.17497467076017925,1.0208326472217488,0.2675345945324359,0.46019148450208325
32,"{'L': 7.918, 'H': 512}",0.011512679420044015,1.2435679667994044,0.7432297734166701,1.0113101172516281,0.7855631307296963,1.2435679667994042
32,"{'L': 5.649, 'H': 4096}",0.011906823340663302,1.178606588457252,1.039086625002939,0.4704137171973522,1.0380264278213416,1.178606588457252
32,"{'L': 4.639, 'H': 32768}",0.02499877415004241,1.2430232264321375,1.14781460277841,0.30202028066776704,1.0838126728323965,1.2430232264321375
32,"{'L': 4.073, 'H': 262144}",0.046017840131304624,1.181020022950212,1.0139630504471038,0.10258289715847244,1.0247720439234915,1.181020022950212
32,"{'L': 56.3, 'H': 64}",0.490763804687242,0.8227585617801276,0.5308555450891691,1.0862384286247162,0.5297574650159762,0.8227585617801274
32,"{'L': 18.9, 'H': 512}",0.5258336865728985,1.6185236865086468,0.7868080774720622,1.0867722454590432,0.9451489942679722,1.618523686508647
32,"{'L': 12.4, 'H': 4096}",0.4343616387512861,2.4640462168685056,1.222390791113745,0.9092654866029761,1.482973697016269,2.464046216868506
32,"{'L': 9.8, 'H': 32768}",0.23922711428381138,2.7212249805563853,1.2873978719386605,0.44286804205947466,1.7614529723182495,2.7212249805563844
32,"{'L': 8.5, 'H': 262144}",0.19640222123067727,2.2368595035535637,1.4639351021221871,0.5543724375111283,1.4966892938997056,2.2368595035535637
32,"{'L': 32.3, 'H': 512}",0.7234643111425483,1.6152026720026775,0.880077121085219,1.1132014298853665,0.944273429548216,1.6152026720026775
32,"{'L': 19.7, 'H': 4096}",0.5256361280553324,1.968178354007111,0.8315015446522696,0.7915122017891333,1.2015184598912723,1.968178354007111
32,"{'L': 15.3, 'H': 32768}",0.4928514717355926,2.5184649588088646,1.0763971069230038,0.8267838687157126,1.5762949850588042,2.5184649588088646
32,"{'L': 13.0, 'H': 262144}",0.4111897274251216,2.5434614427027555,1.208558588401276,0.8306172142393439,1.592874488898682,2.543461442702756
34,"{'L': 16.772, 'H': 64}",0.017469685363228703,0.6467450411213327,0.22539872029619068,1.0096363103450792,0.3233128662200384,0.6467450411213327
34,"{'L': 7.918, 'H': 512}",0.011768677411265449,1.5900975796570156,0.8717740481550001,1.0525374856446432,0.9176815028497203,1.5900975796570156
34,"{'L': 5.649, 'H': 4096}",0.02112370420443681,1.3390216900994183,0.9335494193855265,0.40995915305687725,1.0417736089876795,1.3390216900994183
34,"{'L': 4.639, 'H': 32768}",0.015795913062453995,1.0936466928591897,1.0593434352679596,0.31019579406132924,1.0410351205269919,1.0936466928591895
34,"{'L': 4.073, 'H': 262144}",0.005574294028625155,1.215514325138398,1.0130843935772986,0.5511664327599515,1.0844522943488906,1.215514325138398
34,"{'L': 56.3, 'H': 64}",0.4612904452832341,0.8101030894506732,0.514170216271608,1.085830553549435,0.5188835189932419,0.8101030894506732
34,"{'L': 18.9, 'H': 512}",0.4368487944029354,1.5021631828982431,0.7859840327981704,1.0948511788601125,0.8951416192570875,1.502163182898243
34,"{'L': 12.4, 'H': 4096}",0.4205260195146725,2.7351454554837833,1.4433812494865546,0.9335235113722025,1.6869487361812925,2.7351454554837833
34,"{'L': 9.8, 'H': 32768}",0.17445092534039672,2.2230654851730796,1.0320251351811387,0.4070336823189687,1.4745594063530703,2.22306548517308
34,"{'L': 8.5, 'H': 262144}",0.15349749041412783,2.4970610536094866,1.4668652422656348,0.34357576712661414,1.6441837354097277,2.4970610536094866
34,"{'L': 32.3, 'H': 512}",0.745229018874472,1.636450194123253,0.8717814905378053,1.1153651763581072,0.9593195466858424,1.636450194123253
34,"{'L': 19.7, 'H': 4096}",0.5148378936360303,2.063200081253805,0.8909200245151324,0.7878079757877955,1.264662611490748,2.063200081253805
34,"{'L': 15.3, 'H': 32768}",0.49788668154929194,2.7358509418721013,1.211221836544414,0.8308972598617425,1.6773930639140293,2.7358509418721004
34,"{'L': 13.0, 'H': 262144}",0.35232565416329203,2.22743694890483,1.0989332722274956,0.6323005066403294,1.413341920855262,2.2274369489048294
36,"{'L': 16.772, 'H': 64}",0.007552700045168729,0.7679944053924511,0.3503575986212094,1.009980849273493,0.4109016114925181,0.767994405392451
36,"{'L': 7.918, 'H': 512}",0.014858428447908373,1.492163085611714,0.9227837888039084,0.9567147163425438,1.0255989220893933,1.492163085611714
36,"{'L': 5.649, 'H': 4096}",0.017828267036288765,1.1608799868331192,0.9402526573391345,0.3937392533067121,1.0387998710569497,1.1608799868331192
36,"{'L': 4.639, 'H': 32768}",0.009929572426313989,1.2052918927987264,1.02026244547827,0.5263724296265138,1.0280820781104458,1.2052918927987264
36,"{'L': 4.073, 'H': 262144}",0.0042160826398802255,1.1303511080594588,1.0403046785571393,0.56695274019491,1.0660762338131806,1.1303511080594588
36,"{'L': 56.3, 'H': 64}",0.4675113124965265,0.8046517727656154,0.5179743288549203,1.0867816759477975,0.5132691824292661,0.8046517727656152
36,"{'L': 18.9, 'H': 512}",0.4654958547623358,1.6910084866880921,0.8899419544931625,1.0912551228159069,1.0002167309804315,1.6910084866880917
36,"{'L': 12.4, 'H': 4096}",0.3517557178173852,2.361294197096907,1.3255435926947208,1.0851701852200182,1.456688256793865,2.361294197096907
36,"{'L': 9.8, 'H': 32768}",0.222833994179757,2.529977115946607,1.3646118818381459,0.6544245111688961,1.5852872534411158,2.5299771159466076
36,"{'L': 8.5, 'H': 262144}",0.16002900662681685,1.8284485185301704,1.082726265158258,0.37971466445420615,1.289167091028202,1.8284485185301702
36,"{'L': 32.3, 'H': 512}",0.6489763576099483,1.5270636969940923,0.7933682375574589,1.1228415901827675,0.8893274574464723,1.5270636969940923
36,"{'L': 19.7, 'H': 4096}",0.5269759447246071,2.0735691435254915,1.0650702239651293,0.9515139512016111,1.272210333095203,2.0735691435254915
36,"{'L': 15.3, 'H': 32768}",0.3820959200797507,2.3503607138616815,1.0630720706311354,0.6977444803266232,1.423786824463278,2.3503607138616815
36,"{'L': 13.0, 'H': 262144}",0.3753366618152558,2.672085330554122,1.5087261442570716,0.9125703706164486,1.6811964648455218,2.6720853305541223
38,"{'L': 16.772, 'H': 64}",0.003577397887835182,0.9298131713081539,0.49635820125857233,1.0077464534960336,0.5444353818825172,0.9298131713081539
38,"{'L': 7.918, 'H': 512}",0.012025153287882973,1.548521167629758,0.9514002199908089,1.0093722935633553,0.9285818253401162,1.548521167629758
38,"{'L': 5.649, 'H': 4096}",0.00837832719232895,1.198387265772185,1.0392750770609689,0.49269598125096287,1.038686600507516,1.198387265772185
38,"{'L': 4.639, 'H': 32768}",0.03512963453405126,1.0920571023139078,0.7397431195088474,0.11799158848113875,0.9337010346938233,1.0920571023139078
38,"{'L': 4.073, 'H': 262144}",0.006589505169970105,1.1232348267593553,1.0073738082481964,0.5397461186100145,1.011731094456029,1.1232348267593555
38,"{'L': 56.3, 'H': 64}",0.40991333510793737,0.7517855166014299,0.4630594534442357,1.0910735139322099,0.4889447285349792,0.7517855166014299
38,"{'L': 18.9, 'H': 512}",0.3397640861943092,1.4541659207148552,0.7958786960399936,1.0991356166560105,0.8514638530135693,1.4541659207148554
38,"{'L': 12.4, 'H': 4096}",0.26790336376498436,2.190615778320126,1.2684174470659622,0.7723385054365959,1.4234912657252072,2.1906157783201254
38,"{'L': 9.8, 'H': 32768}",0.10936658040403453,1.6798787414968206,0.8083325826998227,0.2380068378282504,1.0813562922559081,1.6798787414968206
38,"{'L': 8.5, 'H': 262144}",0.12021239632014884,1.7152356299101192,0.9585396095838528,0.49146393936621047,1.0766217426486442,1.7152356299101192
38,"{'L': 32.3, 'H': 512}",0.6360992892215759,1.5068102867425825,0.787912110579429,1.1258701451681692,0.8762486965705057,1.5068102867425825
38,"{'L': 19.7, 'H': 4096}",0.5077091409098413,2.3499734321480457,1.048103202389604,0.8743540554004126,1.4411171828933613,2.3499734321480457
38,"{'L': 15.3, 'H': 32768}",0.2704558927310272,2.509317374416412,0.941524786892375,0.3744059375047601,1.5734407205918681,2.5093173744164115
38,"{'L': 13.0, 'H': 262144}",0.13770897210545097,2.096834602355433,0.7383245233602738,0.31811404925661857,1.2971279188168916,2.096834602355433
40,"{'L': 16.772, 'H': 64}",0.00498785100591766,0.8652389028465609,0.41121650922252584,1.0142172705121983,0.48251916856808996,0.8652389028465609
40,"{'L': 7.918, 'H': 512}",0.009147610538728984,1.561367925793429,0.8947482816210522,1.0243066215440277,0.9759961997318548,1.5613679257934288
40,"{'L': 5.649, 'H': 4096}",0.013195579194200696,1.1370016212729483,1.048138264971764,0.3398368002434526,1.0449417737787194,1.1370016212729483
40,"{'L': 4.639, 'H': 32768}",0.042279475438710905,1.0335946121802528,1.027250525173227,0.16134273430653187,1.028417367231424,1.0335946121802528
40,"{'L': 4.073, 'H': 262144}",0.011184924169459782,1.114327479386753,1.0454784715782528,0.3163145702288221,1.028853767759107,1.114327479386753
40,"{'L': 56.3, 'H': 64}",0.3794435522716025,0.7415901260407824,0.44370488064949,1.0921613650760476,0.4724237097032334,0.7415901260407824
40,"{'L': 18.9, 'H': 512}",0.39046445657232765,1.5017054164157402,0.8221310374251946,1.1007910311355713,0.8799943410855401,1.5017054164157402
40,"{'L': 12.4, 'H': 4096}",0.304471542513514,2.8039105825733612,1.614798280603451,0.8589779960118511,1.7240265721823547,2.803910582573361
40,"{'L': 9.8, 'H': 32768}",0.06907778982385868,1.4801838803443739,0.9311600453029126,0.2905289916711205,0.9939077015360266,1.4801838803443739
40,"{'L': 8.5, 'H': 262144}",0.03773688949270219,1.2063056059445403,1.0264656657310258,0.1770633020448602,1.0528696750702105,1.2063056059445403
40,"{'L': 32.3, 'H': 512}",0.6350669580482949,1.5617043705148543,0.8281221357298638,1.1252037329122118,0.9098659323055194,1.5617043705148543
40,"{'L': 19.7, 'H': 4096}",0.5325565352359698,2.186467216154869,1.0404376076444473,0.9492004954246445,1.3121386035128872,2.186467216154869
40,"{'L': 15.3, 'H': 32768}",0.4180211785750395,2.715115572256364,1.2449159758524788,1.1029252559182818,1.6600593505207044,2.715115572256364
40,"{'L': 13.0, 'H': 262144}",0.31499580705577584,2.4486894549895117,1.296814544487523,0.6650821645287107,1.5125939923810232,2.448689454989512
