arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
20,"{'L': 16.772, 'H': 64}",0.3218514540643047,0.8096712854118698,0.43000486587677444,1.00027630708371,0.4699257761694135
20,"{'L': 7.918, 'H': 512}",0.28030286619285594,1.8316603229376835,0.9996463255984503,1.0603563558883125,1.065252381824863
20,"{'L': 5.649, 'H': 4096}",0.14128899979981366,1.8139680667471858,0.9667734259438059,0.5107360406010275,1.0742824241616886
20,"{'L': 4.639, 'H': 32768}",0.062321414013257054,1.7807080491733298,0.9180884580863095,0.17740204160104855,1.1217839310319
20,"{'L': 4.073, 'H': 262144}",0.0559923691463873,1.6772573965646678,0.8784088413949106,0.25794298271609717,1.0115734245164067
22,"{'L': 16.772, 'H': 64}",0.2646197632246498,0.7458730819959194,0.37797330943268576,1.0001659819392748,0.41865915775541895
22,"{'L': 7.918, 'H': 512}",0.18332004541638552,1.4820650991277509,0.7866692689090625,1.0178545819987006,0.8535936749516075
22,"{'L': 5.649, 'H': 4096}",0.12076904299840051,1.9208232229515811,1.0732296998483162,0.6235670551642677,1.1392088737618775
22,"{'L': 4.639, 'H': 32768}",0.02820846002956617,1.586613911332428,1.078527657593702,0.25104324888995977,1.101387773227426
22,"{'L': 4.073, 'H': 262144}",0.04041810740665982,1.7763564533590956,1.1688703021219278,0.3734289576911233,1.1962471727559694
24,"{'L': 16.772, 'H': 64}",0.18947648662962707,0.6467775650075396,0.31080779275908,1.0001265134978394,0.32963089074243884
24,"{'L': 7.918, 'H': 512}",0.12482388229850291,1.3235699680505844,0.6811489883952331,1.009185423891092,0.71668877199819
24,"{'L': 5.649, 'H': 4096}",0.07019808280329197,1.8737268813565209,1.0067291183687477,0.5005323340050516,0.9810276714601639
24,"{'L': 4.639, 'H': 32768}",0.027060996195156964,1.6829547862568157,1.029704829241919,0.1860583849202027,1.0296745030306336
24,"{'L': 4.073, 'H': 262144}",0.024124669714722723,1.4913319626544128,1.1372220040789947,0.2927808714560707,1.1725040595740173
26,"{'L': 16.772, 'H': 64}",0.11381115256667661,0.5142768514743765,0.23178263235670182,1.0001599067208358,0.2795377197314365
26,"{'L': 7.918, 'H': 512}",0.047406255254821006,0.9839637097016113,0.46197549778387414,1.0084093690466558,0.47525053767491277
26,"{'L': 5.649, 'H': 4096}",0.04580547637518449,1.8216788611896446,1.151455118310376,0.6043531348985162,1.1063545522607316
26,"{'L': 4.639, 'H': 32768}",0.0037026051261393376,1.2162518918081717,0.9736111827526136,0.31538634491312,0.9914025768603152
26,"{'L': 4.073, 'H': 262144}",0.009312126953656491,1.5630485759407426,0.9015455164294934,0.4572565047857708,0.9496773975128507
28,"{'L': 16.772, 'H': 64}",0.06501932369179043,0.4235997865739554,0.17794104897347907,1.0002257996654738,0.25832171831135403
28,"{'L': 7.918, 'H': 512}",0.008817222792431967,1.2442035220278074,0.5393173062019525,1.0059392959010882,0.627844817908106
28,"{'L': 5.649, 'H': 4096}",0.02483197586960043,1.6190922565170125,0.720350793201063,0.4520078081799601,0.8221951642260763
28,"{'L': 4.639, 'H': 32768}",0.027630838340674427,1.8078684374212401,1.127273348503216,0.1586558437780087,1.0872601582103287
28,"{'L': 4.073, 'H': 262144}",0.013812170110147839,1.1396915098512874,1.0293112985033366,0.07794906956713116,1.0086911937242187
30,"{'L': 16.772, 'H': 64}",0.0030897515810716044,0.43678502704323724,0.1477746756842905,1.0028459832102101,0.22818150881049615
30,"{'L': 7.918, 'H': 512}",0.006533736220520919,1.239306651745514,0.5604907005567635,1.0065140346893366,0.6741131833154318
30,"{'L': 5.649, 'H': 4096}",0.005424596240308557,1.4312439230572371,0.9479212272075198,0.5085579782633374,1.0272919816824364
30,"{'L': 4.639, 'H': 32768}",0.008191588441589355,1.2169406834328869,1.148681371609965,0.17863562354994983,1.038010990203894
30,"{'L': 4.073, 'H': 262144}",0.010407472630432853,1.3333888155960527,0.9288522749556597,0.1803330406065443,1.0047319858619892
32,"{'L': 16.772, 'H': 64}",0.0017994683817088729,0.5111992876591879,0.18621132920233494,1.0038022045131902,0.27468946893680074
32,"{'L': 7.918, 'H': 512}",0.003353180228553871,1.5356107515012092,0.654334708747128,1.0170216442194298,0.8162018331202306
32,"{'L': 5.649, 'H': 4096}",0.0031642164393319567,1.5849727381632122,0.941592539326187,0.5258852767703347,0.998400779341541
32,"{'L': 4.639, 'H': 32768}",0.0030513935935150456,1.1266743794756062,1.0190688674276025,0.17484522887458737,1.0112718244873589
32,"{'L': 4.073, 'H': 262144}",0.017609671718167005,1.2038082415829205,1.0389352820643933,0.04735948398627681,1.0148952424131923
34,"{'L': 16.772, 'H': 64}",0.0009136404022381377,0.7228640233969158,0.30192363849588544,1.0046633286757674,0.3749067321946425
34,"{'L': 7.918, 'H': 512}",0.0023455286622077118,1.6656987805676189,0.9192122013094656,1.0537949562859332,0.9961545338889395
