arrival_rate,bp_parameter,FCFS_Avg_Flow_Time,SRPT_Avg_Flow_Time,FCFS_L2_Norm,SRPT_L2_Norm,Dynamic_Avg_Flow_Time,Dynamic_L2_Norm,Dynamic_L2_Norm_vs_FCFS,Dynamic_L2_Norm_vs_SRPT
20,"{'L': 4.073, 'H': 262144}",56.663142803367265,31.68162696295671,338.4654970779586,228.79604971428913,31.68162696295671,228.79604971428913,0.6759804224936719,1.0
20,"{'L': 4.639, 'H': 32768}",31.515478649544345,25.90562577407886,141.2804767329748,128.17592554433892,25.90562577407886,128.17592554433892,0.9072444297211429,1.0
20,"{'L': 5.649, 'H': 4096}",297.7870799723056,61.47713636065624,1591.9555846339576,738.7797755610127,61.47713636065624,738.7797755610127,0.464070595117063,1.0
20,"{'L': 7.918, 'H': 512}",18.024456387131938,16.01777974401761,91.35799424064996,94.72905131148038,17.021118065574775,93.04352277606517,1.0184497103885106,0.9822068466634064
20,"{'L': 16.772, 'H': 64}",54.282125892109924,45.81361905408143,233.10485523249437,237.19319364705493,50.04787247309568,235.14902443977465,1.0087693120130057,0.9913818386782126
22,"{'L': 4.073, 'H': 262144}",66.97646692097973,36.346290507371435,282.17517150915387,226.55000865954005,36.346290507371435,226.55000865954005,0.8028701017452582,1.0
22,"{'L': 4.639, 'H': 32768}",52.97864220419761,32.33249335506908,231.2225685133388,215.15590952416952,32.33249335506908,215.15590952416952,0.9305143131465454,1.0
22,"{'L': 5.649, 'H': 4096}",171.32185309370294,48.56664768212767,698.8586833386751,403.20035044403244,48.56664768212767,403.20035044403244,0.5769411757435899,1.0
22,"{'L': 7.918, 'H': 512}",14.899077952902235,13.899077952902235,79.4427377392424,76.48776428300921,13.899077952902235,76.48776428300921,0.9628037308339952,1.0
22,"{'L': 16.772, 'H': 64}",96.00952883664763,68.43535944990214,406.0029971875893,436.497331828404,82.22244414327488,421.25016450799666,1.0375543220765007,0.9650692771556246
24,"{'L': 4.073, 'H': 262144}",42.73627316175235,30.624766637094204,231.13291639862373,211.6880546682893,30.624766637094204,211.6880546682893,0.9158715165571709,1.0
24,"{'L': 4.639, 'H': 32768}",41.62491147854513,28.028858825415412,236.3187729406225,200.65376490537474,28.028858825415412,200.65376490537474,0.849080935926284,1.0
24,"{'L': 5.649, 'H': 4096}",24.05337230773388,16.286044840820878,116.95361123107331,111.68482239929223,16.286044840820878,111.68482239929223,0.9549497550668088,1.0
24,"{'L': 7.918, 'H': 512}",127.07868746625363,121.47649467064588,1554.6447510462015,1555.5316356222118,124.27759106844975,1555.0881933342066,1.0002852370534856,0.999714925574093
24,"{'L': 16.772, 'H': 64}",53.7590391829118,44.50077107271998,235.05709475899448,278.9294779788105,49.12990512781589,256.9932863689025,1.0933228228333176,0.9213557786403113
26,"{'L': 4.073, 'H': 262144}",33.36497739365203,27.333036752537144,151.67367242737183,148.35815004632195,27.333036752537144,148.35815004632195,0.9781404226060558,1.0
26,"{'L': 4.639, 'H': 32768}",61.92636041621607,31.984545174928527,273.96066276105313,263.3075245226141,31.984545174928527,263.3075245226141,0.9611143507572448,1.0
26,"{'L': 5.649, 'H': 4096}",42.2647040822203,22.727686844431545,253.11769986558872,182.01746600430818,22.727686844431545,182.01746600430818,0.7191020861084136,1.0
26,"{'L': 7.918, 'H': 512}",23.477036798023548,16.042235910324496,111.75079770226493,92.6201932826234,16.042235910324496,92.6201932826234,0.8288101309969101,1.0
26,"{'L': 16.772, 'H': 64}",75.49099384858006,57.81435771411964,322.48728649840143,315.8836067535445,57.81435771411964,315.8836067535445,0.979522666407844,1.0
28,"{'L': 4.073, 'H': 262144}",51.078195466421306,29.935249514491556,255.88609543162067,232.86308962682838,29.935249514491556,232.86308962682838,0.9100263507246933,1.0
28,"{'L': 4.639, 'H': 32768}",13.194890019803521,10.819890019803521,65.66658708945383,54.202139709328144,10.819890019803521,54.202139709328144,0.8254142953324447,1.0
28,"{'L': 5.649, 'H': 4096}",37.73355486211646,24.5572392297794,218.0430714877769,168.22396827665418,24.5572392297794,168.22396827665418,0.7715171462629323,1.0
28,"{'L': 7.918, 'H': 512}",20.61207501156993,18.299085461043486,122.99342433270029,123.72520297744711,19.45558023630671,123.35931365507369,1.0029748689766023,0.9970427260285837
28,"{'L': 16.772, 'H': 64}",71.53453685873578,60.67626993380571,306.64021195989596,290.15667244896497,60.67626993380571,290.15667244896497,0.9462446904612537,1.0
