arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,FCFS_ratio,RMLF_ratio
20,"{'L': 16.772, 'H': 64}",0.404274433481888,0.9087339005930353,0.5218432967319218,1.1089797462462512,0.5414342038453566
20,"{'L': 7.918, 'H': 512}",0.28126905566671734,1.7312570077016234,1.3027344933916343,1.1912134977757656,1.1582966397987016
20,"{'L': 5.649, 'H': 4096}",0.1833212999428594,1.0721733956283956,0.6543086942909218,0.41630237059616476,1.0191106497467166
20,"{'L': 4.639, 'H': 32768}",0.13116716849365,1.3403983887804423,0.9436112994720846,0.6341531380396352,0.9514513481557413
20,"{'L': 4.073, 'H': 262144}",0.08786021598709336,1.158716485646681,1.0687474746804457,0.9100501079735458,1.0456876350807995
20,"{'L': 56.3, 'H': 64}",0.6375323394683448,0.9612820283924839,0.6531796777940065,1.1233767819995655,0.6413675128068663
20,"{'L': 18.9, 'H': 512}",0.8077089347718299,1.798952483798227,0.9080376292776731,1.1064797980931411,1.1059824990603202
20,"{'L': 12.4, 'H': 4096}",0.5548001105179882,1.7907643236862456,0.8930701101565145,0.7126224490823412,1.1351826955315394
20,"{'L': 9.8, 'H': 32768}",0.2966420880297586,1.7377231822821557,0.5799130683162755,0.3436901179583319,1.2634894972991433
20,"{'L': 8.5, 'H': 262144}",0.37774270542486665,1.7020098479763766,0.9597251131782484,0.6767321287181045,1.1123438134941843
20,"{'L': 32.3, 'H': 512}",0.8504641731055993,1.48620137679222,0.8236848599427203,1.108681259834861,0.9112347005849725
20,"{'L': 19.7, 'H': 4096}",0.5425238333216054,1.5757073625710516,0.7360833152162922,0.6925060521653447,1.0105947939277924
20,"{'L': 15.3, 'H': 32768}",0.15397477881084154,1.2123415739361527,0.23871590070854548,0.1582404922797478,1.09309585292327
20,"{'L': 13.0, 'H': 262144}",0.6339830667515362,1.5383786423725574,0.8563713115981694,1.0850956871075559,0.939760000164714
