frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
4,51614.994362,328906.340691,287412.211336,250302.316521,151930.923508,50636.935679,8436.000000,8019.000000,8019.000000,8019.000000,8019.000000,8436.000000
16,83819.010558,882578.144719,726494.978264,545595.297453,453988.067478,81828.063157,22650.000000,21413.000000,21978.000000,22650.000000,22650.000000,22650.000000
128,95746.583782,667202.686902,564533.386049,449741.522793,243223.646805,94888.948582,25299.000000,25299.000000,25299.000000,25299.000000,25299.000000,25299.000000
4096,166751.321443,751946.660989,677936.672737,674024.917488,701568.065792,690468.411811,15474.000000,19974.000000,19974.000000,19974.000000,19021.000000,19974.000000
8,67930.965156,504338.256014,448026.364880,380643.677730,153355.685023,68392.932303,16453.000000,16008.000000,16453.000000,16453.000000,16453.000000,16453.000000
32768,453355.626871,612459.810832,361872.415058,329357.033321,336765.999749,349536.044480,44933.000000,43948.000000,44933.000000,44933.000000,44933.000000,44933.000000
1024,152155.395481,1061429.723873,935330.577035,926816.968915,862606.362828,680000.496506,22441.000000,24556.000000,23596.000000,24951.000000,23596.000000,23596.000000
512,110570.539648,1036319.431593,969548.004903,869650.441349,854988.231769,613986.476992,23056.000000,26192.000000,26192.000000,25409.000000,26192.000000,26192.000000
2048,135699.452770,577045.269815,568602.907481,522848.850115,499347.106771,427919.616808,14450.000000,15062.000000,15062.000000,15062.000000,13923.000000,15062.000000
16384,691264.173560,1987044.377529,1767510.137259,1511386.823469,1433096.233666,1608730.956259,60650.000000,60649.000000,60650.000000,60640.000000,60650.000000,60634.000000
32,107132.322560,1086313.669351,793767.944636,672746.217129,391645.950086,105614.283740,22330.000000,21314.000000,22330.000000,22330.000000,22330.000000,22330.000000
256,130217.772739,961293.356208,824985.607345,720338.369956,537402.634479,129966.699396,19812.000000,23397.000000,23397.000000,21724.000000,21439.000000,19773.000000
2,46379.493389,155313.528474,130035.970581,94429.971932,45625.946029,45656.092003,7782.000000,7782.000000,7782.000000,7782.000000,7782.000000,7782.000000
65536,928680.072927,1236323.358596,1220298.472786,1168394.472289,1148138.159742,1107645.235025,24747.000000,25923.000000,25923.000000,25923.000000,25923.000000,25923.000000
64,183751.793823,1542996.725582,1389608.790769,1300823.330951,903777.519704,699497.834526,36225.000000,37021.000000,37021.000000,36225.000000,36225.000000,36225.000000
8192,1745655.011536,1483506.496164,1273412.919305,1202631.586722,1351208.559396,1184869.865888,43543.000000,43543.000000,43543.000000,43543.000000,43543.000000,43543.000000
