frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
65536,184679.256883,1123003.458388,859157.313164,643332.457387,364937.140439,207559.911917,34095.000000,34095.000000,34095.000000,34095.000000,34095.000000,34095.000000
32768,251480.221123,822948.776847,612245.354017,466284.680037,363226.723527,253333.254321,29193.000000,29049.000000,29193.000000,29193.000000,29193.000000,29193.000000
256,36676.627299,361030.803610,273367.189880,215491.214721,126605.203262,67018.239957,11256.000000,13059.000000,12935.000000,12935.000000,11256.000000,11256.000000
2,23253.620385,128810.679181,96487.838747,59202.142183,24240.184467,23249.326119,5810.000000,5881.000000,5821.000000,5810.000000,5810.000000,5810.000000
512,46925.247298,694780.338552,489099.185607,291327.531183,169589.193963,103523.900284,17820.000000,24527.000000,23176.000000,17768.000000,17806.000000,17798.000000
16,32719.028363,133998.462226,91293.218001,58663.380613,34729.387916,33618.430496,16138.000000,16138.000000,16138.000000,16138.000000,16138.000000,16138.000000
32,63972.612351,1008900.880348,740491.475813,481338.478434,87816.590209,63985.657494,32965.000000,38831.000000,37103.000000,37877.000000,32828.000000,32964.000000
8192,129163.042992,1535099.726336,1091810.340606,760070.586987,371182.780618,189954.556015,38803.000000,46594.000000,45719.000000,45030.000000,41490.000000,38776.000000
4096,122341.488245,1457139.091351,1143176.120835,840795.375980,646312.227841,216829.626354,29768.000000,37593.000000,37494.000000,36346.000000,36139.000000,36346.000000
8,62308.927827,1676475.945958,1103405.957237,649601.652650,199995.597174,62530.821656,32139.000000,52987.000000,52343.000000,50643.000000,38037.000000,32497.000000
4,48224.660507,1177484.488698,859939.216370,586853.010633,181752.704940,48197.671012,15810.000000,26614.000000,26319.000000,24497.000000,21296.000000,15810.000000
64,76323.110537,1074107.927284,846149.759356,530836.586621,178602.563982,76346.261264,42742.000000,45506.000000,45506.000000,42725.000000,42742.000000,42742.000000
128,61353.763813,478028.018297,340604.476144,218902.893078,70750.650605,61357.245399,18841.000000,18602.000000,18841.000000,18841.000000,18841.000000,18841.000000
2048,99605.716884,1229404.083943,965157.022388,630178.606314,391718.886378,99620.364354,36362.000000,36362.000000,36362.000000,36362.000000,36362.000000,36362.000000
16384,82631.040953,542665.372113,402290.860591,293450.752933,145445.614162,82839.469783,12749.000000,18181.000000,18181.000000,17676.000000,13277.000000,12738.000000
1024,114430.494795,1450847.083446,1145550.680513,774208.043669,334693.255733,114397.246374,65048.000000,65048.000000,65048.000000,65048.000000,65048.000000,65048.000000
