frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
64,64418.569233,64426.547083,64415.260071,64407.250842,64413.682817,64413.986292,29706.000000,29706.000000,29706.000000,29706.000000,29706.000000,29706.000000
256,108179.983195,108074.315728,108149.005405,108165.589801,108121.950389,108013.892218,58386.000000,58386.000000,58386.000000,58386.000000,58386.000000,58386.000000
2048,104260.943076,104295.068656,104288.219531,104855.159658,104313.224890,104281.827204,50012.000000,50012.000000,50012.000000,50012.000000,50012.000000,50012.000000
2,130348.565650,130358.013122,130368.941746,130369.614290,84969.473201,84974.707319,27898.000000,27898.000000,27898.000000,27898.000000,27898.000000,27898.000000
8,71470.691441,71085.326334,71104.847528,71061.073915,71163.174985,71118.896490,22341.000000,22341.000000,22341.000000,22341.000000,22341.000000,22341.000000
65536,66714.119577,66630.018220,66654.967212,66623.817993,66648.648336,66603.765854,18508.000000,18508.000000,18498.000000,18458.000000,18505.000000,18469.000000
16384,96416.542123,96391.916611,96360.923449,96400.449345,96337.373527,96365.657197,35846.000000,35846.000000,35846.000000,35846.000000,35846.000000,35846.000000
4096,109340.395573,109311.413045,109356.719963,109438.645656,109324.637900,109336.892205,23151.000000,23143.000000,23143.000000,23128.000000,23154.000000,23149.000000
16,140325.521955,140711.950665,140298.581169,140350.308172,140302.136794,140344.046368,108811.000000,108811.000000,108811.000000,108811.000000,108811.000000,108811.000000
512,145108.649535,140238.462256,140101.409947,140169.825580,140229.427964,140076.341461,85247.000000,85247.000000,85247.000000,85247.000000,85247.000000,85247.000000
4,66383.441316,66390.440042,66397.387501,66434.506200,66372.675771,66401.450858,25056.000000,25056.000000,25056.000000,25056.000000,25056.000000,25056.000000
128,86206.681035,85050.060994,85061.873404,85069.420998,86189.611236,86195.731936,29674.000000,29674.000000,29674.000000,29674.000000,29674.000000,29674.000000
8192,179402.983498,179706.754628,179398.550097,179420.775037,179464.834346,179709.014320,37783.000000,37783.000000,37783.000000,37783.000000,37783.000000,37783.000000
32768,136240.695800,136199.216712,136180.971479,136752.723136,136201.615908,136166.945886,25083.000000,25083.000000,25083.000000,25083.000000,25083.000000,25083.000000
1024,112220.816353,112225.490892,112273.474944,112255.039468,112217.000196,112222.791224,87907.000000,87907.000000,87907.000000,87907.000000,87907.000000,87907.000000
32,131556.585103,131685.547164,131584.417645,131637.241793,131690.713097,131597.640530,110916.000000,110916.000000,110916.000000,110916.000000,110916.000000,110916.000000
