frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
32,110884.299921,110894.298708,110905.309242,110892.472743,110899.714625,110888.028781,24268.000000,24264.000000,24271.000000,24271.000000,24243.000000,24274.000000
4096,139988.279313,140614.004231,140528.648826,140162.846971,140984.340315,140905.261307,27665.000000,27665.000000,27665.000000,27665.000000,27665.000000,27665.000000
8,76563.059748,76574.065603,76600.828076,76573.921631,76572.637273,77013.971843,18809.000000,18798.000000,18811.000000,18805.000000,18814.000000,18806.000000
32768,212974.199710,212963.711552,213137.841152,212962.320130,212970.906893,212971.839169,37417.000000,37417.000000,37417.000000,37417.000000,37417.000000,37417.000000
65536,110231.459969,108940.542802,110199.435811,108934.602542,109021.734627,110113.217331,27865.000000,27865.000000,27865.000000,27865.000000,27865.000000,27865.000000
256,161421.853499,161884.868082,161832.626055,161408.140005,162113.332030,163151.052614,40423.000000,40423.000000,40423.000000,40423.000000,40423.000000,40423.000000
64,120668.654662,120680.864999,120652.980531,120556.689375,120754.603010,120858.397172,21954.000000,21934.000000,21945.000000,21914.000000,21922.000000,21911.000000
1024,211784.320248,211866.095315,211761.560856,211830.969263,211821.322709,211807.173370,55279.000000,55317.000000,55302.000000,55437.000000,55315.000000,55445.000000
8192,148752.800189,148747.533132,148725.501583,148750.930004,148759.595916,148766.821150,44769.000000,44769.000000,44769.000000,44769.000000,44769.000000,44769.000000
16384,107800.445073,107861.220242,107855.308307,107799.980830,107830.563014,107829.122824,26703.000000,26703.000000,26703.000000,26703.000000,26703.000000,26703.000000
128,123730.784953,123805.769660,123734.903253,123722.580704,123725.513569,124123.612931,23481.000000,23481.000000,23481.000000,23481.000000,23481.000000,23481.000000
2,73558.857013,73564.825739,73568.724442,73557.644273,73561.898575,73566.354592,21886.000000,21886.000000,21886.000000,21886.000000,21886.000000,21886.000000
16,70735.842654,70751.297606,70745.683960,70753.073594,70756.032845,70739.176465,25500.000000,25500.000000,25500.000000,25500.000000,25500.000000,25500.000000
4,112202.982585,733577.931599,112935.413396,112217.001346,112950.465816,112183.303325,48440.000000,48440.000000,48440.000000,48440.000000,48440.000000,48440.000000
512,120365.375740,119304.466044,120390.948867,119327.409450,119883.663257,119338.732380,37195.000000,37195.000000,37195.000000,37195.000000,37195.000000,37195.000000
2048,124804.218731,124788.579782,124671.061181,124745.839217,124694.059101,124673.031458,23762.000000,23762.000000,23762.000000,23762.000000,23762.000000,23762.000000
