frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
65536,410281.401449,177857.487551,164728.815825,151479.201397,151475.110645,151797.949657,19686.000000,19212.000000,19212.000000,19212.000000,19212.000000,19212.000000
32,547108.761139,430276.516324,420170.953570,302220.317414,75710.943898,74404.546689,16461.000000,15883.000000,15883.000000,15460.000000,15241.000000,15241.000000
2048,265989.005820,255390.839640,222214.376634,134613.210708,99014.299594,77546.287448,12013.000000,12012.000000,12006.000000,12013.000000,11997.000000,12012.000000
4,230922.439906,199727.032377,159502.464577,99335.269733,98204.924790,59955.490674,11202.000000,11177.000000,11192.000000,11181.000000,11188.000000,11195.000000
64,735643.802504,698958.812920,550437.131900,409666.483950,313645.686315,81852.475186,18637.000000,18637.000000,18637.000000,17879.000000,17879.000000,13841.000000
4096,1050118.823880,989981.593852,964885.384197,893409.428710,589788.772989,104825.201259,26329.000000,25732.000000,25732.000000,25732.000000,24832.000000,24832.000000
2,160464.388482,123682.677069,109082.123398,77792.521022,68325.485318,52103.741536,7809.000000,7809.000000,7809.000000,7809.000000,7809.000000,7809.000000
16,116795.885895,99765.928643,72960.777977,64272.408100,77365.575840,43100.353618,5700.000000,5700.000000,5699.000000,5700.000000,5696.000000,5690.000000
16384,1549343.455562,1431665.259763,1514644.376268,1603487.598727,1823240.948333,472143.648532,39585.000000,38393.000000,38393.000000,37630.000000,40353.000000,35287.000000
128,675248.755629,660174.588509,580433.242973,515571.207070,250595.162098,81324.935500,20828.000000,20822.000000,20832.000000,20831.000000,20828.000000,20793.000000
32768,621703.682671,569850.624849,549569.952819,600182.632973,678632.328093,424480.448810,31506.000000,31506.000000,31506.000000,31506.000000,31506.000000,31506.000000
1024,811230.402282,745694.433261,683968.044020,627951.433116,371247.416062,134455.417682,22121.000000,22121.000000,22872.000000,22872.000000,22121.000000,22872.000000
8192,507600.589755,476605.525996,476493.131250,451559.860922,345991.172603,192451.898453,21088.000000,21080.000000,21076.000000,21073.000000,21090.000000,21090.000000
512,1257910.809360,1147862.861176,992010.457972,677167.823372,157469.056786,145858.737411,29776.000000,29776.000000,30487.000000,30688.000000,25831.000000,25831.000000
8,800883.427107,607504.060181,547836.978278,298912.250436,135511.560684,78934.956002,20159.000000,19863.000000,19863.000000,19863.000000,17269.000000,17256.000000
256,833248.741353,721128.734703,607870.317715,356493.785794,228277.514510,101820.235852,23917.000000,23917.000000,22809.000000,22809.000000,22809.000000,22789.000000
