frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
2,120143.068418,93432.708010,52901.537123,48217.304622,68159.785218,39947.768361,4412.000000,4493.000000,4664.000000,4664.000000,4664.000000,4664.000000
16384,582884.984761,604887.143843,598479.274863,649640.410481,640259.471502,333518.921151,17710.000000,17710.000000,17710.000000,17710.000000,17710.000000,18405.000000
32768,1109507.148653,1026668.672860,1059626.163161,1126223.893961,1265472.634411,1727638.910715,41553.000000,41553.000000,41553.000000,41553.000000,41553.000000,39684.000000
8,453863.595366,375323.385403,278177.995781,128243.104754,84229.612210,50270.872561,12601.000000,12388.000000,14377.000000,14377.000000,14377.000000,14377.000000
512,1416760.768480,1431738.999341,1256915.604167,1000171.005302,780968.570951,171267.317697,33876.000000,33876.000000,33876.000000,33272.000000,33876.000000,33216.000000
64,250164.916191,208299.536442,186247.265048,149395.626332,110705.871037,84462.432217,7778.000000,7778.000000,7773.000000,7767.000000,7769.000000,7776.000000
16,415826.444651,282019.384738,222734.240551,107034.155777,73688.897278,64740.951522,12685.000000,12685.000000,12685.000000,12685.000000,12685.000000,12685.000000
4,528104.768927,431578.800149,294057.307814,115472.150067,100675.097149,87124.383148,18941.000000,18523.000000,18526.000000,18523.000000,18518.000000,18533.000000
128,369096.466806,326244.931743,298067.209886,138656.102462,97397.743747,62487.533957,10836.000000,12250.000000,12250.000000,12250.000000,12250.000000,12250.000000
2048,575136.912903,518057.720915,499216.088753,427152.434545,439042.885485,153472.156781,24478.000000,24475.000000,24486.000000,24486.000000,24479.000000,24486.000000
256,1558210.579015,1462023.976379,1339357.695145,1198957.551662,179260.784554,170729.332477,32076.000000,32076.000000,32076.000000,32087.000000,30338.000000,30338.000000
4096,1394477.156935,1137160.864781,1098320.278363,1154184.955716,251302.931921,228712.504326,38082.000000,38082.000000,38082.000000,38082.000000,35521.000000,35521.000000
8192,760883.505778,607840.726836,519916.760827,402067.356435,354908.938170,139713.409972,31709.000000,31709.000000,31709.000000,31709.000000,31709.000000,31709.000000
32,457695.357042,411282.410323,344959.331696,241810.779423,107076.829791,74361.726446,10250.000000,10250.000000,10358.000000,10358.000000,10358.000000,10358.000000
1024,961816.264404,903555.107270,740675.464021,269356.004769,237562.965243,145877.340547,28935.000000,28505.000000,28227.000000,28119.000000,28119.000000,28133.000000
65536,801419.300857,792270.220528,797253.008704,799686.599498,856126.134167,1179900.808283,21021.000000,21021.000000,20555.000000,20555.000000,20555.000000,21279.000000
