arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40.0,4.073,262144,325104.92008888454
40.0,4.639,32768,821995.672988003
40.0,5.649,4096,103369.0864814041
40.0,7.918,512,30680.756639952673
40.0,16.772,64,19359.06671304172
