arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,301201.87806851405
38.0,4.639,32768,185299.33161509244
38.0,5.649,4096,93765.65031502741
38.0,7.918,512,23038.93393801024
38.0,16.772,64,14911.53597051625
