arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
36.0,4.073,262144,255873.2190675687
36.0,4.639,32768,679103.9033041998
36.0,5.649,4096,122146.27470782725
36.0,7.918,512,39392.876031079526
36.0,16.772,64,35170.74689283695
