arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,13025431.908232372
36.0,4.639,32768,1017520.0160694629
36.0,5.649,4096,102493.86546032889
36.0,7.918,512,39544.40807497313
36.0,16.772,64,22404.54967188584
