arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,583419.9130583392
20.0,4.639,32768,1228245.3539260793
20.0,5.649,4096,1732353.9113027684
20.0,7.918,512,3456886.895398662
20.0,16.772,64,7310211.878684844
