arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,1243919.6633038647
34.0,4.639,32768,613160.1043039248
34.0,5.649,4096,113294.89509240918
34.0,7.918,512,27516.71986265805
34.0,16.772,64,39886.6752061387
