arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,1042285.6609648815
38.0,4.639,32768,450757.44112216274
38.0,5.649,4096,78534.03529043953
38.0,7.918,512,25487.168869845078
38.0,16.772,64,15026.62244152025
