arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,1434610.5128713506
32.0,4.639,32768,195763.447642812
32.0,5.649,4096,166966.80282020135
32.0,7.918,512,100575.36141123233
32.0,16.772,64,86092.16467832598
