arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,263330.6673860832
24.0,4.639,32768,631017.6863369204
24.0,5.649,4096,1189407.232788249
24.0,7.918,512,2145668.0131120007
24.0,16.772,64,5733806.372468554
