arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,385282.97473804886
30.0,4.639,32768,428043.5280669479
30.0,5.649,4096,282732.50341621495
30.0,7.918,512,140752.36026440197
30.0,16.772,64,2036649.685957553
