arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
38.0,4.073,262144,3090405.313653049
38.0,4.639,32768,1098835.376115094
38.0,5.649,4096,113844.66004604695
38.0,7.918,512,35286.72947440723
38.0,16.772,64,20580.1958931396
