arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34.0,4.073,262144,1158339.7394089524
34.0,4.639,32768,574858.2926643748
34.0,5.649,4096,128031.08357738756
34.0,7.918,512,87574.42101435784
34.0,16.772,64,53346.34464515821
